gbifID	occurrenceStatus	species	speciesKey	decimalLatitude	decimalLongitude	coordinateUncertaintyInMeters	year	datasetKey
2595942133	PRESENT	Heracleum mantegazzianum	3034825	50.92202	4.74664	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942132	PRESENT	Heracleum mantegazzianum	3034825	50.93016	4.74019	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942128	PRESENT	Heracleum mantegazzianum	3034825	50.92736	4.73742	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942127	PRESENT	Heracleum mantegazzianum	3034825	50.92985	4.7422	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942126	PRESENT	Heracleum mantegazzianum	3034825	50.92849	4.74291	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942125	PRESENT	Heracleum mantegazzianum	3034825	51.17804	3.22426	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942124	PRESENT	Heracleum mantegazzianum	3034825	50.92702	4.7409	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942121	PRESENT	Heracleum mantegazzianum	3034825	50.93081	4.74342	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942119	PRESENT	Heracleum mantegazzianum	3034825	50.93159	4.74203	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942115	PRESENT	Heracleum mantegazzianum	3034825	50.92889	4.74212	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942114	PRESENT	Heracleum mantegazzianum	3034825	50.93116	4.7439	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942113	PRESENT	Heracleum mantegazzianum	3034825	50.76889	4.16464	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942112	PRESENT	Heracleum mantegazzianum	3034825	50.89011	4.66678	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942106	PRESENT	Heracleum mantegazzianum	3034825	50.9281	4.74219	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942101	PRESENT	Heracleum mantegazzianum	3034825	51.05932	3.7565	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942097	PRESENT	Heracleum mantegazzianum	3034825	51.0481	3.66476	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942094	PRESENT	Heracleum mantegazzianum	3034825	50.93036	4.74038	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942093	PRESENT	Heracleum mantegazzianum	3034825	51.20369	2.9657	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942092	PRESENT	Heracleum mantegazzianum	3034825	50.93117	4.74395	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942090	PRESENT	Heracleum mantegazzianum	3034825	50.92879	4.74303	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942088	PRESENT	Heracleum mantegazzianum	3034825	50.92675	4.74116	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942087	PRESENT	Heracleum mantegazzianum	3034825	50.86154	4.64715	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942086	PRESENT	Heracleum mantegazzianum	3034825	50.92937	4.7397	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942085	PRESENT	Heracleum mantegazzianum	3034825	50.92793	4.74175	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942083	PRESENT	Heracleum mantegazzianum	3034825	50.92642	4.75258	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942079	PRESENT	Heracleum mantegazzianum	3034825	50.92162	4.72988	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942078	PRESENT	Heracleum mantegazzianum	3034825	50.92634	4.75256	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942075	PRESENT	Heracleum mantegazzianum	3034825	51.25004	3.27811	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942074	PRESENT	Heracleum mantegazzianum	3034825	50.92646	4.73637	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942068	PRESENT	Heracleum mantegazzianum	3034825	50.92844	4.74021	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942067	PRESENT	Heracleum mantegazzianum	3034825	50.92969	4.73976	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942066	PRESENT	Heracleum mantegazzianum	3034825	50.8653	4.472	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2595942065	PRESENT	Heracleum mantegazzianum	3034825	50.93099	4.74473	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2574929202	PRESENT	Heracleum mantegazzianum	3034825	51.16077	4.63346	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574928767	PRESENT	Heracleum mantegazzianum	3034825	51.39474	4.4624	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574928686	PRESENT	Heracleum mantegazzianum	3034825	51.15184	4.60482	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574927508	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574926541	PRESENT	Heracleum mantegazzianum	3034825	50.75654	4.3052	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574926491	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574925824	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574924758	PRESENT	Heracleum mantegazzianum	3034825	50.927	4.0774	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574924513	PRESENT	Heracleum mantegazzianum	3034825	51.07634	5.31792	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574924489	PRESENT	Heracleum mantegazzianum	3034825	51.16625	3.41824	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574924419	PRESENT	Heracleum mantegazzianum	3034825	51.1695	4.0044	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574922327	PRESENT	Heracleum mantegazzianum	3034825	50.82814	4.64575	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574920793	PRESENT	Heracleum mantegazzianum	3034825	50.93537	4.84556	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574919421	PRESENT	Heracleum mantegazzianum	3034825	51.12968	5.39045	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574919225	PRESENT	Heracleum mantegazzianum	3034825	50.9178	4.73162	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574918553	PRESENT	Heracleum mantegazzianum	3034825	50.95285	3.77838	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574916134	PRESENT	Heracleum mantegazzianum	3034825	51.39474	4.4624	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574915759	PRESENT	Heracleum mantegazzianum	3034825	51.25039	4.73424	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574915313	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574913374	PRESENT	Heracleum mantegazzianum	3034825	51.39474	4.4624	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574911465	PRESENT	Heracleum mantegazzianum	3034825	50.93605	4.1058	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574910594	PRESENT	Heracleum mantegazzianum	3034825	50.92703	4.09163	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574910585	PRESENT	Heracleum mantegazzianum	3034825	50.97029	3.6785	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574910467	PRESENT	Heracleum mantegazzianum	3034825	50.95207	2.73942	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574900910	PRESENT	Heracleum mantegazzianum	3034825	51.15118	3.9045	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574899531	PRESENT	Heracleum mantegazzianum	3034825	51.34975	4.50537	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574891898	PRESENT	Heracleum mantegazzianum	3034825	50.95176	5.1446	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574884123	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574884109	PRESENT	Heracleum mantegazzianum	3034825	50.91207	5.58476	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574883973	PRESENT	Heracleum mantegazzianum	3034825	51.39474	4.4624	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574883706	PRESENT	Heracleum mantegazzianum	3034825	50.80127	4.60304	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574883586	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574880524	PRESENT	Heracleum mantegazzianum	3034825	50.92675	4.74591	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574878197	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574878188	PRESENT	Heracleum mantegazzianum	3034825	50.88144	4.84501	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574876263	PRESENT	Heracleum mantegazzianum	3034825	51.31382	4.24709	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574873003	PRESENT	Heracleum mantegazzianum	3034825	51.16042	3.97588	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574872124	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574868450	PRESENT	Heracleum mantegazzianum	3034825	51.13854	5.40493	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574866105	PRESENT	Heracleum mantegazzianum	3034825	51.1474	5.41942	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574861837	PRESENT	Heracleum mantegazzianum	3034825	51.32243	4.69178	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574859878	PRESENT	Heracleum mantegazzianum	3034825	51.00692	3.8062	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574857563	PRESENT	Heracleum mantegazzianum	3034825	50.72955	4.27691	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574857381	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574856418	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574852917	PRESENT	Heracleum mantegazzianum	3034825	50.92703	4.09163	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574852759	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574850638	PRESENT	Heracleum mantegazzianum	3034825	50.80117	4.64559	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574849452	PRESENT	Heracleum mantegazzianum	3034825	51.14303	4.49046	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574849099	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574847464	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574846556	PRESENT	Heracleum mantegazzianum	3034825	51.34069	4.56274	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574845803	PRESENT	Heracleum mantegazzianum	3034825	50.9266	4.78858	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574845540	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574843654	PRESENT	Heracleum mantegazzianum	3034825	50.93564	4.77443	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574840422	PRESENT	Heracleum mantegazzianum	3034825	50.87267	4.78809	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574840244	PRESENT	Heracleum mantegazzianum	3034825	51.16042	3.97588	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574838853	PRESENT	Heracleum mantegazzianum	3034825	50.97989	3.79228	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574838655	PRESENT	Heracleum mantegazzianum	3034825	50.89043	4.84511	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574833581	PRESENT	Heracleum mantegazzianum	3034825	50.80127	4.60304	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574833428	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574832737	PRESENT	Heracleum mantegazzianum	3034825	50.92703	4.09163	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574830279	PRESENT	Heracleum mantegazzianum	3034825	50.8539	3.76543	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574828780	PRESENT	Heracleum mantegazzianum	3034825	50.83593	3.76566	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574827569	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574823896	PRESENT	Heracleum mantegazzianum	3034825	50.95381	4.02031	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574822394	PRESENT	Heracleum mantegazzianum	3034825	51.00224	5.55862	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574822211	PRESENT	Heracleum mantegazzianum	3034825	50.95878	5.40093	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574822009	PRESENT	Heracleum mantegazzianum	3034825	51.12968	5.39045	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574820681	PRESENT	Heracleum mantegazzianum	3034825	51.13867	5.39065	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574819654	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574815599	PRESENT	Heracleum mantegazzianum	3034825	50.93602	4.09157	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574815175	PRESENT	Heracleum mantegazzianum	3034825	50.9178	4.73162	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574815070	PRESENT	Heracleum mantegazzianum	3034825	50.81069	2.92882	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574813432	PRESENT	Heracleum mantegazzianum	3034825	51.45767	4.43375	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574812115	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574811493	PRESENT	Heracleum mantegazzianum	3034825	50.82814	4.64575	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574810369	PRESENT	Heracleum mantegazzianum	3034825	50.92472	3.57961	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574810334	PRESENT	Heracleum mantegazzianum	3034825	50.94504	4.10575	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574810263	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574807748	PRESENT	Heracleum mantegazzianum	3034825	50.72057	4.29109	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574804951	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574803698	PRESENT	Heracleum mantegazzianum	3034825	51.16976	4.63351	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574803088	PRESENT	Heracleum mantegazzianum	3034825	50.891	4.67456	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574802455	PRESENT	Heracleum mantegazzianum	3034825	50.82814	4.64575	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574802385	PRESENT	Heracleum mantegazzianum	3034825	50.75689	5.79335	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574802061	PRESENT	Heracleum mantegazzianum	3034825	50.89043	4.84511	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574801765	PRESENT	Heracleum mantegazzianum	3034825	51.18668	4.93398	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574801727	PRESENT	Heracleum mantegazzianum	3034825	51.09477	5.26119	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574801675	PRESENT	Heracleum mantegazzianum	3034825	51.07294	5.67459	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574800690	PRESENT	Heracleum mantegazzianum	3034825	50.93569	4.76021	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574799143	PRESENT	Heracleum mantegazzianum	3034825	50.78334	4.57459	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574798905	PRESENT	Heracleum mantegazzianum	3034825	51.2494	3.76029	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574797693	PRESENT	Heracleum mantegazzianum	3034825	50.88144	4.84501	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574796519	PRESENT	Heracleum mantegazzianum	3034825	50.92472	3.57961	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574794068	PRESENT	Heracleum mantegazzianum	3034825	50.9709	3.79239	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574788330	PRESENT	Heracleum mantegazzianum	3034825	50.891	4.67456	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574780019	PRESENT	Heracleum mantegazzianum	3034825	51.39471	4.49113	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574777289	PRESENT	Heracleum mantegazzianum	3034825	50.83593	3.76566	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574776260	PRESENT	Heracleum mantegazzianum	3034825	50.82357	5.44052	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574773096	PRESENT	Heracleum mantegazzianum	3034825	51.47555	4.53453	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574771726	PRESENT	Heracleum mantegazzianum	3034825	51.05082	5.11773	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574770995	PRESENT	Heracleum mantegazzianum	3034825	50.94468	4.76028	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574759391	PRESENT	Heracleum mantegazzianum	3034825	51.05543	5.63131	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574757890	PRESENT	Heracleum mantegazzianum	3034825	51.12955	5.40473	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574757276	PRESENT	Heracleum mantegazzianum	3034825	50.77074	5.31172	700	2019	271c444f-f8d8-4986-b748-e7367755c0c1
2574753749	PRESENT	Heracleum mantegazzianum	3034825	50.72955	4.27691	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574744894	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574744822	PRESENT	Heracleum mantegazzianum	3034825	51.01717	4.50438	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574744714	PRESENT	Heracleum mantegazzianum	3034825	50.88149	4.8308	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574743291	PRESENT	Heracleum mantegazzianum	3034825	50.89096	4.68877	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574743130	PRESENT	Heracleum mantegazzianum	3034825	50.76409	3.78075	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574739942	PRESENT	Heracleum mantegazzianum	3034825	51.13867	5.39065	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2574736499	PRESENT	Heracleum mantegazzianum	3034825	50.92679	4.73169	700	2018	271c444f-f8d8-4986-b748-e7367755c0c1
2574734228	PRESENT	Heracleum mantegazzianum	3034825	50.75654	4.3052	700	2016	271c444f-f8d8-4986-b748-e7367755c0c1
2573321192	PRESENT	Heracleum mantegazzianum	3034825	51.16356	4.45972	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2573321191	PRESENT	Heracleum mantegazzianum	3034825	50.93827	3.17105	15	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2573321189	PRESENT	Heracleum mantegazzianum	3034825	51.20932	3.26027	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2573321188	PRESENT	Heracleum mantegazzianum	3034825	51.14505	5.12969	25	2015	7f5e4129-0717-428e-876a-464fbd5d9a47
2573321184	PRESENT	Heracleum mantegazzianum	3034825	50.89222	5.4912	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2565859874	PRESENT	Heracleum mantegazzianum	3034825	50.86896	4.18897	60	2018	7f5e4129-0717-428e-876a-464fbd5d9a47
2565859868	PRESENT	Heracleum mantegazzianum	3034825	50.92421	4.10949	25	2020	7f5e4129-0717-428e-876a-464fbd5d9a47
2565859858	PRESENT	Heracleum mantegazzianum	3034825	50.93017	4.71959	30	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2549176976	PRESENT	Heracleum mantegazzianum	3034825	51.05928	3.75647	7	2011	7f5e4129-0717-428e-876a-464fbd5d9a47
2549176975	PRESENT	Heracleum mantegazzianum	3034825	51.05772	3.76	5	2012	7f5e4129-0717-428e-876a-464fbd5d9a47
2549176974	PRESENT	Heracleum mantegazzianum	3034825	50.98446	4.86135	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2549171859	PRESENT	Heracleum mantegazzianum	3034825	51.05928	3.75647	25	2011	7f5e4129-0717-428e-876a-464fbd5d9a47
2549171858	PRESENT	Heracleum mantegazzianum	3034825	51.05936	3.75635	25	2011	7f5e4129-0717-428e-876a-464fbd5d9a47
2549170873	PRESENT	Heracleum mantegazzianum	3034825	51.05936	3.75635	7	2011	7f5e4129-0717-428e-876a-464fbd5d9a47
2540730458	PRESENT	Heracleum mantegazzianum	3034825	50.928158	4.3263	96	2019	50c9509d-22c7-4a22-a47d-8c48425ef4a7
2540730456	PRESENT	Heracleum mantegazzianum	3034825	50.927865	4.326265	24	2019	50c9509d-22c7-4a22-a47d-8c48425ef4a7
2464604838	PRESENT	Heracleum mantegazzianum	3034825	51.19812	4.39199	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2464604836	PRESENT	Heracleum mantegazzianum	3034825	50.99966	3.68938	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2464604833	PRESENT	Heracleum mantegazzianum	3034825	50.9719	4.31891	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2464604832	PRESENT	Heracleum mantegazzianum	3034825	50.90209	5.69494	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2464604827	PRESENT	Heracleum mantegazzianum	3034825	50.73849	3.9815	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2464604826	PRESENT	Heracleum mantegazzianum	3034825	50.93461	3.67816	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813855	PRESENT	Heracleum mantegazzianum	3034825	50.96261	3.43038	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813849	PRESENT	Heracleum mantegazzianum	3034825	50.84466	4.28056	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813837	PRESENT	Heracleum mantegazzianum	3034825	50.9246	5.39095	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813835	PRESENT	Heracleum mantegazzianum	3034825	51.0604	3.70563	500	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813833	PRESENT	Heracleum mantegazzianum	3034825	50.8717	4.1184	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813830	PRESENT	Heracleum mantegazzianum	3034825	50.92223	4.74674	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813827	PRESENT	Heracleum mantegazzianum	3034825	50.92222	4.74671	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813818	PRESENT	Heracleum mantegazzianum	3034825	51.23891	4.79375	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2447813817	PRESENT	Heracleum mantegazzianum	3034825	50.92224	4.74675	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912802	PRESENT	Heracleum mantegazzianum	3034825	51.35938	4.99431	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912787	PRESENT	Heracleum mantegazzianum	3034825	51.15611	5.43417	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912781	PRESENT	Heracleum mantegazzianum	3034825	51.08257	4.38516	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912779	PRESENT	Heracleum mantegazzianum	3034825	51.03399	5.66943	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912777	PRESENT	Heracleum mantegazzianum	3034825	51.03431	5.66885	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912775	PRESENT	Heracleum mantegazzianum	3034825	51.03455	5.66826	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912774	PRESENT	Heracleum mantegazzianum	3034825	51.02629	3.6672	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912771	PRESENT	Heracleum mantegazzianum	3034825	51.3547	3.31992	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912769	PRESENT	Heracleum mantegazzianum	3034825	50.85728	4.66962	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912768	PRESENT	Heracleum mantegazzianum	3034825	50.90961	5.69604	5	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912761	PRESENT	Heracleum mantegazzianum	3034825	50.84001	2.90322	100	2014	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912760	PRESENT	Heracleum mantegazzianum	3034825	51.06417	5.3768	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912756	PRESENT	Heracleum mantegazzianum	3034825	50.8778	5.40656	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912733	PRESENT	Heracleum mantegazzianum	3034825	51.01286	5.06521	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912729	PRESENT	Heracleum mantegazzianum	3034825	51.1513	5.3418	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912727	PRESENT	Heracleum mantegazzianum	3034825	51.3165	3.26418	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2423912726	PRESENT	Heracleum mantegazzianum	3034825	51.15879	5.28987	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452471	PRESENT	Heracleum mantegazzianum	3034825	51.47981	4.53161	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452470	PRESENT	Heracleum mantegazzianum	3034825	51.17839	4.02609	51	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452469	PRESENT	Heracleum mantegazzianum	3034825	50.86183	4.66986	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452468	PRESENT	Heracleum mantegazzianum	3034825	51.19812	4.39208	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452466	PRESENT	Heracleum mantegazzianum	3034825	51.02679	5.77178	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452463	PRESENT	Heracleum mantegazzianum	3034825	50.94854	3.18461	5	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
2397452462	PRESENT	Heracleum mantegazzianum	3034825	51.02778	5.76956	25	2019	7f5e4129-0717-428e-876a-464fbd5d9a47
