gbifID	occurrenceID	species	speciesKey	eventDate	locality	municipality	coordinateUncertaintyInMeters	decimalLongitude	decimalLatitude
4906716680	Natuurpunt:Waarnemingen:314829886	Heracleum mantegazzianum	3034825	2024-06-17		Edegem	5	4.40899	51.15796
4906716664	Natuurpunt:Waarnemingen:314368185	Heracleum mantegazzianum	3034825	2024-06-13		Aarschot	5	4.88502	50.98688
4906715921	Natuurpunt:Waarnemingen:316805606	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	8	4.73128	50.92178
4906715920	Natuurpunt:Waarnemingen:316805237	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	5	4.72886	50.9221
4906715918	Natuurpunt:Waarnemingen:316802780	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	5	4.72856	50.92219
4906715540	Natuurpunt:Waarnemingen:316223990	Heracleum mantegazzianum	3034825	2024-06-25		Lanaken	3	5.65361	50.90561
4906715500	Natuurpunt:Waarnemingen:316131587	Heracleum mantegazzianum	3034825	2024-06-25		Gent	7	3.832	51.14758
4906715458	Natuurpunt:Waarnemingen:316095399	Heracleum mantegazzianum	3034825	2024-06-25		Ternat	13	4.16041	50.85791
4906715252	Natuurpunt:Waarnemingen:317832035	Heracleum mantegazzianum	3034825	2024-07-07		Zoutleeuw	113	5.10664	50.83343
4906715042	Natuurpunt:Waarnemingen:317545412	Heracleum mantegazzianum	3034825	2024-07-05		Diest	6	5.06262	50.99081
4906714936	Natuurpunt:Waarnemingen:317409387	Heracleum mantegazzianum	3034825	2024-07-04		Menen	999	3.21033	50.79227
4906714822	Natuurpunt:Waarnemingen:317255982	Heracleum mantegazzianum	3034825	2024-07-01		Beernem	999	3.32874	51.13813
4906714814	Natuurpunt:Waarnemingen:317246612	Heracleum mantegazzianum	3034825	2024-04-14		Dilbeek	15	4.25022	50.86555
4906714788	Natuurpunt:Waarnemingen:317216651	Heracleum mantegazzianum	3034825	2024-07-02		Geel	13	4.98329	51.16122
4906714564	Natuurpunt:Waarnemingen:316935276	Heracleum mantegazzianum	3034825	2024-06-30		Aarschot	7	4.8668	50.98177
4906714495	Natuurpunt:Waarnemingen:316859839	Heracleum mantegazzianum	3034825	2024-06-30		Vilvoorde	116	4.44613	50.9489
4906714463	Natuurpunt:Waarnemingen:316808015	Heracleum mantegazzianum	3034825	2024-06-29		Gent	18	3.73185	51.03609
4906714164	Natuurpunt:Waarnemingen:318360490	Heracleum mantegazzianum	3034825	2024-07-10		Duffel	4	4.50891	51.09873
4906713951	Natuurpunt:Waarnemingen:317970920	Heracleum mantegazzianum	3034825	2024-07-08		Schoten	15	4.46819	51.24995
4906713926	Natuurpunt:Waarnemingen:317943768	Heracleum mantegazzianum	3034825	2024-07-08		Merchtem	4	4.25898	50.9606
4906713721	Natuurpunt:Waarnemingen:317656901	Heracleum mantegazzianum	3034825	2024-07-01		Puurs	4	4.27986	51.04424
4906713478	Natuurpunt:Waarnemingen:317333800	Heracleum mantegazzianum	3034825	2024-07-03		Oud-Heverlee	999	4.6683	50.85028
4906713273	Natuurpunt:Waarnemingen:315772659	Heracleum mantegazzianum	3034825	2024-06-23		Izegem	999	3.18183	50.94389
4906713203	Natuurpunt:Waarnemingen:315695277	Heracleum mantegazzianum	3034825	2024-06-23		Sint-Lambrechts-Woluwe / Woluwe-Saint-Lambert	4	4.46024	50.8497
4906713105	Natuurpunt:Waarnemingen:315586548	Heracleum mantegazzianum	3034825	2024-06-22		Lierde	3	3.82543	50.81648
4906713104	Natuurpunt:Waarnemingen:315585314	Heracleum mantegazzianum	3034825	2024-06-22		Asse	4	4.29753	50.882
4906712824	Natuurpunt:Waarnemingen:315213262	Heracleum mantegazzianum	3034825	2024-06-19		Houthalen-Helchteren	3	5.3417	51.06222
4906712786	Natuurpunt:Waarnemingen:315159984	Heracleum mantegazzianum	3034825	2024-06-19		Antwerpen	3	4.47822	51.207
4906712584	Natuurpunt:Waarnemingen:314829017	Heracleum mantegazzianum	3034825	2024-06-17		Edegem	13	4.40875	51.15793
4906712579	Natuurpunt:Waarnemingen:314822834	Heracleum mantegazzianum	3034825	2024-06-17		Oudenaarde	5	3.55929	50.82008
4906712402	Natuurpunt:Waarnemingen:318845803	Heracleum mantegazzianum	3034825	2024-07-14		Edegem	5	4.44551	51.1474
4906712298	Natuurpunt:Waarnemingen:316600501	Heracleum mantegazzianum	3034825	2024-06-28		Grimbergen	50	4.34095	50.92138
4906712269	Natuurpunt:Waarnemingen:316554738	Heracleum mantegazzianum	3034825	2024-06-28		Blankenberge	5	3.12318	51.27865
4906712187	Natuurpunt:Waarnemingen:316399678	Heracleum mantegazzianum	3034825	2024-06-27		Oud-Heverlee	15	4.66028	50.80911
4906712169	Natuurpunt:Waarnemingen:316371308	Heracleum mantegazzianum	3034825	2024-06-23		Lummen	30	5.19025	50.99453
4906712088	Natuurpunt:Waarnemingen:316239747	Heracleum mantegazzianum	3034825	2024-06-26		Jabbeke	4	3.07987	51.16974
4906711983	Natuurpunt:Waarnemingen:316091976	Heracleum mantegazzianum	3034825	2024-06-25		Grimbergen	999	4.37985	50.93678
4906711614	Natuurpunt:Waarnemingen:315595095	Heracleum mantegazzianum	3034825	2024-06-22		Aalter	2	3.45281	51.04186
4906711600	Natuurpunt:Waarnemingen:315577734	Heracleum mantegazzianum	3034825	2024-06-22		Asse	31	4.29551	50.88124
4906711587	Natuurpunt:Waarnemingen:315566934	Heracleum mantegazzianum	3034825	2024-06-22		Opglabbeek	999	5.61613	51.04309
4906711445	Natuurpunt:Waarnemingen:315411566	Heracleum mantegazzianum	3034825	2024-06-19		Schoten	15	4.51857	51.27035
4906711382	Natuurpunt:Waarnemingen:315319893	Heracleum mantegazzianum	3034825	2024-06-17		Lommel	999	5.2796	51.24069
4906711375	Natuurpunt:Waarnemingen:315314618	Heracleum mantegazzianum	3034825	2024-06-20		Zemst	5	4.46822	50.96652
4906711311	Natuurpunt:Waarnemingen:315256253	Heracleum mantegazzianum	3034825	2024-06-20		Bornem	100	4.2663	51.1008
4906711278	Natuurpunt:Waarnemingen:317063792	Heracleum mantegazzianum	3034825	2024-07-01		Antwerpen	10	4.43886	51.26549
4906711258	Natuurpunt:Waarnemingen:317044199	Heracleum mantegazzianum	3034825	2024-07-01		Diest	3	5.06273	50.9908
4906711088	Natuurpunt:Waarnemingen:316858962	Heracleum mantegazzianum	3034825	2024-06-30		Vilvoorde	5	4.44446	50.9474
4906711087	Natuurpunt:Waarnemingen:316858908	Heracleum mantegazzianum	3034825	2024-06-30		Vilvoorde	6	4.41759	50.92408
4906711077	Natuurpunt:Waarnemingen:316846569	Heracleum mantegazzianum	3034825	2024-06-30		Overpelt	10	5.38554	51.17409
4906711059	Natuurpunt:Waarnemingen:316805285	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	5	4.72888	50.9221
4906711056	Natuurpunt:Waarnemingen:316800721	Heracleum mantegazzianum	3034825	2024-06-29		Tielt	13	3.32796	50.98827
4906710683	Natuurpunt:Waarnemingen:316202284	Heracleum mantegazzianum	3034825	2024-06-26		Rotselaar	500	4.74429	50.94018
4906710614	Natuurpunt:Waarnemingen:316115579	Heracleum mantegazzianum	3034825	2024-06-25		Oostende	5	2.97004	51.20623
4906710584	Natuurpunt:Waarnemingen:316064143	Heracleum mantegazzianum	3034825	2024-06-24		Leuven	5	4.73855	50.92814
4906710514	Natuurpunt:Waarnemingen:315931240	Heracleum mantegazzianum	3034825	2024-06-24		Turnhout	2	4.92746	51.33751
4906710488	Natuurpunt:Waarnemingen:315900145	Heracleum mantegazzianum	3034825	2024-06-22		Izegem	1	3.18165	50.94228
4906710167	Natuurpunt:Waarnemingen:315008366	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	4	4.26974	50.87199
4906710163	Natuurpunt:Waarnemingen:314992770	Heracleum mantegazzianum	3034825	2024-06-16		Melle	3	3.8144	50.99996
4906710013	Natuurpunt:Waarnemingen:315703225:3514521	Heracleum mantegazzianum	3034825	2024-06-17		Roeselare	15	3.13299	50.94142
4906709800	Natuurpunt:Waarnemingen:318739862	Heracleum mantegazzianum	3034825	2024-07-13		Dessel	6	5.15523	51.26206
4906708933	Natuurpunt:Waarnemingen:318041346	Heracleum mantegazzianum	3034825	2024-07-08		Asse	8	4.29638	50.88217
4906708814	Natuurpunt:Waarnemingen:317862223	Heracleum mantegazzianum	3034825	2024-07-07		Schilde	999	4.60403	51.24084
4906708434	Natuurpunt:Waarnemingen:317360716	Heracleum mantegazzianum	3034825	2024-07-03		Sint-Niklaas	30	4.19478	51.18875
4906708220	Natuurpunt:Waarnemingen:315550504	Heracleum mantegazzianum	3034825	2024-06-22		Izegem	37	3.18363	50.94808
4906708183	Natuurpunt:Waarnemingen:315514964	Heracleum mantegazzianum	3034825	2024-06-22		Izegem	2	3.18682	50.9063
4906708058	Natuurpunt:Waarnemingen:315341641	Heracleum mantegazzianum	3034825	2024-06-20		Herentals	4	4.83203	51.16625
4906707922	Natuurpunt:Waarnemingen:315150869	Heracleum mantegazzianum	3034825	2024-06-19		Leuven	3	4.68595	50.9326
4906707921	Natuurpunt:Waarnemingen:315149078	Heracleum mantegazzianum	3034825	2024-06-19		Leuven	5	4.75366	50.8812
4906707863	Natuurpunt:Waarnemingen:315071461	Heracleum mantegazzianum	3034825	2024-06-19		Duffel	4	4.50826	51.09513
4906707831	Natuurpunt:Waarnemingen:314992767	Heracleum mantegazzianum	3034825	2024-06-16		Melle	1	3.81314	51.00035
4906707805	Natuurpunt:Waarnemingen:314953715	Heracleum mantegazzianum	3034825	2024-06-17		Oostende	3	2.9536	51.21405
4906707791	Natuurpunt:Waarnemingen:314925752	Heracleum mantegazzianum	3034825	2024-06-17		Elsene / Ixelles	9	4.37437	50.8354
4906707771	Natuurpunt:Waarnemingen:314899950	Heracleum mantegazzianum	3034825	2024-06-17		Roeselare	3	3.10298	50.95323
4906707653	Natuurpunt:Waarnemingen:318977756	Heracleum mantegazzianum	3034825	2024-07-14		Beveren	3	4.26556	51.30989
4906707032	Natuurpunt:Waarnemingen:317472700	Heracleum mantegazzianum	3034825	2024-07-04		Haacht	17	4.63757	50.97841
4906706646	Natuurpunt:Waarnemingen:316973525	Heracleum mantegazzianum	3034825	2024-06-30		Kortenberg	8	4.58256	50.86546
4906706500	Natuurpunt:Waarnemingen:316805314	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	5	4.72906	50.92206
4906706285	Natuurpunt:Waarnemingen:317178520	Heracleum mantegazzianum	3034825	2024-07-02		Hasselt	70	5.34936	50.90327
4906706142	Natuurpunt:Waarnemingen:317014387	Heracleum mantegazzianum	3034825	2024-07-01		Poperinge	10	2.75569	50.85523
4906706028	Natuurpunt:Waarnemingen:316871828	Heracleum mantegazzianum	3034825	2024-06-30		Asse	15	4.28166	50.88065
4906705877	Natuurpunt:Waarnemingen:316674412	Heracleum mantegazzianum	3034825	2024-06-12		Anderlecht / Anderlecht	27	4.29534	50.81709
4906705825	Natuurpunt:Waarnemingen:316600756	Heracleum mantegazzianum	3034825	2024-06-26		Mechelen	5	4.47211	51.03382
4906705767	Natuurpunt:Waarnemingen:316476872	Heracleum mantegazzianum	3034825	2024-06-27		Kortenberg	5	4.57965	50.86589
4906705677	Natuurpunt:Waarnemingen:316309804	Heracleum mantegazzianum	3034825	2024-06-26		Blankenberge	3	3.12318	51.27865
4906705649	Natuurpunt:Waarnemingen:316249748	Heracleum mantegazzianum	3034825	2024-06-26		Kapellen	999	4.50762	51.35344
4906705591	Natuurpunt:Waarnemingen:316134006	Heracleum mantegazzianum	3034825	2024-06-25		Harelbeke	15	3.33574	50.82568
4906705415	Natuurpunt:Waarnemingen:315873034	Heracleum mantegazzianum	3034825	2024-06-13		Roeselare	15	3.1327	50.942
4906705404	Natuurpunt:Waarnemingen:315848988	Heracleum mantegazzianum	3034825	2024-06-23		Aalst	9	4.09222	50.93004
4906705238	Natuurpunt:Waarnemingen:316395103	Heracleum mantegazzianum	3034825	2024-06-27		Antwerpen	10	4.45996	51.26845
4906705195	Natuurpunt:Waarnemingen:316305238	Heracleum mantegazzianum	3034825	2024-06-26		Leuven	15	4.73425	50.92452
4906705038	Natuurpunt:Waarnemingen:316063372	Heracleum mantegazzianum	3034825	2024-06-25		Affligem	5	4.10847	50.92204
4906705037	Natuurpunt:Waarnemingen:316063318	Heracleum mantegazzianum	3034825	2024-06-25		Affligem	14	4.10885	50.9219
4906704972	Natuurpunt:Waarnemingen:315942935	Heracleum mantegazzianum	3034825	2024-06-22		Brussel / Bruxelles	8	4.36942	50.8903
4906704900	Natuurpunt:Waarnemingen:315826538	Heracleum mantegazzianum	3034825	2024-06-23		Diest	15	5.0632	50.99097
4906704835	Natuurpunt:Waarnemingen:315740344	Heracleum mantegazzianum	3034825	2024-06-23		Genk	4	5.54551	50.99573
4906704780	Natuurpunt:Waarnemingen:315684680	Heracleum mantegazzianum	3034825	2024-06-22		Izegem	5	3.18166	50.94359
4906704704	Natuurpunt:Waarnemingen:315588308	Heracleum mantegazzianum	3034825	2024-06-22		Kalmthout	32	4.46686	51.38669
4906704685	Natuurpunt:Waarnemingen:315567734	Heracleum mantegazzianum	3034825	2024-06-22		Brecht	3	4.57839	51.3055
4906704418	Natuurpunt:Waarnemingen:315231187	Heracleum mantegazzianum	3034825	2024-06-20		Grimbergen	5	4.34095	50.9126
4906704382	Natuurpunt:Waarnemingen:315164650	Heracleum mantegazzianum	3034825	2024-06-19		Kalmthout	999	4.46658	51.37458
4906704306	Natuurpunt:Waarnemingen:315032836	Heracleum mantegazzianum	3034825	2024-06-16		Opwijk	999	4.1897	50.9564
4906704305	Natuurpunt:Waarnemingen:315031855	Heracleum mantegazzianum	3034825	2024-06-18		Mechelen	5	4.46804	51.00246
4906704200	Natuurpunt:Waarnemingen:318249303	Heracleum mantegazzianum	3034825	2024-07-09		Vilvoorde	4	4.42262	50.92616
4906704026	Natuurpunt:Waarnemingen:317954576	Heracleum mantegazzianum	3034825	2024-07-08		Koksijde	13	2.70495	51.1304
4906703547	Natuurpunt:Waarnemingen:317235826	Heracleum mantegazzianum	3034825	2024-07-02		Herentals	7	4.81591	51.18561
4906703524	Natuurpunt:Waarnemingen:317216647	Heracleum mantegazzianum	3034825	2024-07-02		Geel	5	4.98335	51.16119
4906703411	Natuurpunt:Waarnemingen:317063791	Heracleum mantegazzianum	3034825	2024-07-01		Antwerpen	10	4.41345	51.28675
4906703321	Natuurpunt:Waarnemingen:316923823	Heracleum mantegazzianum	3034825	2024-06-30		Anderlecht / Anderlecht	4	4.2764	50.81088
4906703151	Natuurpunt:Waarnemingen:315569401	Heracleum mantegazzianum	3034825	2024-06-22		Herent	3	4.64723	50.90452
4906703065	Natuurpunt:Waarnemingen:315492037	Heracleum mantegazzianum	3034825	2024-06-22		Lommel	999	5.27933	51.24095
4906702886	Natuurpunt:Waarnemingen:315240180	Heracleum mantegazzianum	3034825	2024-06-19		Genk	4	5.49105	50.98407
4906702760	Natuurpunt:Waarnemingen:315008250	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	4	4.27223	50.86848
4906702759	Natuurpunt:Waarnemingen:315008188	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	8	4.2711	50.86817
4906702636	Natuurpunt:Waarnemingen:314809270	Heracleum mantegazzianum	3034825	2024-06-17		Ledegem	5	3.13172	50.87799
4906702625	Natuurpunt:Waarnemingen:314295749	Heracleum mantegazzianum	3034825	2024-06-13		Ninove	136	4.02072	50.78237
4906702597	Natuurpunt:Waarnemingen:318997976	Heracleum mantegazzianum	3034825	2024-06-01		Grimbergen	3	4.33979	50.91328
4906702524	Natuurpunt:Waarnemingen:318916434	Heracleum mantegazzianum	3034825	2024-07-14		Geel	5	5.02308	51.18988
4906702508	Natuurpunt:Waarnemingen:318898183	Heracleum mantegazzianum	3034825	2024-07-14		Riemst	4	5.67127	50.81244
4906702443	Natuurpunt:Waarnemingen:318808524	Heracleum mantegazzianum	3034825	2024-07-13		Damme	999	3.37254	51.26658
4906702433	Natuurpunt:Waarnemingen:318790083	Heracleum mantegazzianum	3034825	2024-07-13		Antwerpen	5	4.47168	51.21442
4906702253	Natuurpunt:Waarnemingen:314915495	Heracleum mantegazzianum	3034825	2024-06-17		Leuven	5	4.70907	50.87006
4906701792	Natuurpunt:Waarnemingen:318534192	Heracleum mantegazzianum	3034825	2024-07-11		Grimbergen	5	4.34508	50.91586
4906701256	Natuurpunt:Waarnemingen:316839089	Heracleum mantegazzianum	3034825	2024-06-29		Holsbeek	5	4.73797	50.92057
4906701191	Natuurpunt:Waarnemingen:316726598	Heracleum mantegazzianum	3034825	2024-06-29		Hove	5	4.49114	51.1412
4906701093	Natuurpunt:Waarnemingen:316581751	Heracleum mantegazzianum	3034825	2024-06-28		Mechelen	5	4.44977	51.043
4906701091	Natuurpunt:Waarnemingen:316579268	Heracleum mantegazzianum	3034825	2024-06-28		Oostkamp	4	3.21659	51.12689
4906701001	Natuurpunt:Waarnemingen:316395109	Heracleum mantegazzianum	3034825	2024-06-27		Brasschaat	10	4.55323	51.30975
4906700986	Natuurpunt:Waarnemingen:316376858	Heracleum mantegazzianum	3034825	2024-06-27		Grimbergen	999	4.37131	50.92798
4906700852	Natuurpunt:Waarnemingen:316112463	Heracleum mantegazzianum	3034825	2024-06-25		Heusden-Zolder	3	5.301	51.02662
4906700825	Natuurpunt:Waarnemingen:316075816	Heracleum mantegazzianum	3034825	2024-06-25		Schoten	6	4.52746	51.27724
4906700749	Natuurpunt:Waarnemingen:315946568	Heracleum mantegazzianum	3034825	2024-06-24		Brugge	15	3.2301	51.21792
4906700744	Natuurpunt:Waarnemingen:315931753	Heracleum mantegazzianum	3034825	2024-06-24		Merelbeke	4	3.72077	50.98813
4906700681	Natuurpunt:Waarnemingen:315839413	Heracleum mantegazzianum	3034825	2024-06-23		Ravels	74	5.01004	51.45048
4906700646	Natuurpunt:Waarnemingen:315789329	Heracleum mantegazzianum	3034825	2024-06-23		Gent	4	3.68706	51.05492
4906700633	Natuurpunt:Waarnemingen:315772822	Heracleum mantegazzianum	3034825	2024-06-23		Izegem	999	3.18183	50.94389
4906700629	Natuurpunt:Waarnemingen:315770897	Heracleum mantegazzianum	3034825	2024-06-23		Merelbeke	5	3.70108	50.97052
4906700571	Natuurpunt:Waarnemingen:315691462	Heracleum mantegazzianum	3034825	2024-06-23		Izegem	4	3.18368	50.94806
4906700528	Natuurpunt:Waarnemingen:315622756	Heracleum mantegazzianum	3034825	2024-06-22		Lommel	999	5.30573	51.23335
4906700470	Natuurpunt:Waarnemingen:315578972	Heracleum mantegazzianum	3034825	2024-06-22		Ingelmunster	7	3.27261	50.91687
4906700445	Natuurpunt:Waarnemingen:315546715	Heracleum mantegazzianum	3034825	2024-06-22		Kortrijk	5	3.26101	50.80284
4906700366	Natuurpunt:Waarnemingen:315456391	Heracleum mantegazzianum	3034825	2024-06-21		Oostende	999	2.95268	51.21456
4906700254	Natuurpunt:Waarnemingen:318526770	Heracleum mantegazzianum	3034825	2024-07-11		Tessenderlo	10	5.14273	51.07331
4906700184	Natuurpunt:Waarnemingen:318442917	Heracleum mantegazzianum	3034825	2024-07-11		Antwerpen	3	4.37404	51.20337
4906699728	Natuurpunt:Waarnemingen:317757021	Heracleum mantegazzianum	3034825	2024-07-07		Zoersel	4	4.63733	51.27302
4906699719	Natuurpunt:Waarnemingen:317741190	Heracleum mantegazzianum	3034825	2024-07-06		Hove	15	4.49214	51.14104
4906699681	Natuurpunt:Waarnemingen:317679532	Heracleum mantegazzianum	3034825	2024-07-06		Mechelen	5	4.45087	51.04315
4906699516	Natuurpunt:Waarnemingen:317413581	Heracleum mantegazzianum	3034825	2024-07-04		Affligem	4	4.10331	50.92526
4906699484	Natuurpunt:Waarnemingen:317362407	Heracleum mantegazzianum	3034825	2024-07-04		Zoersel	5	4.6309	51.24661
4906699305	Natuurpunt:Waarnemingen:317156307	Heracleum mantegazzianum	3034825	2024-07-01		Wachtebeke	4	3.88015	51.18454
4906699256	Natuurpunt:Waarnemingen:317713666	Heracleum mantegazzianum	3034825	2024-07-06		Beveren	4	4.24865	51.31442
4906698462	Natuurpunt:Waarnemingen:316603317	Heracleum mantegazzianum	3034825	2024-06-28		Knokke-Heist	4	3.23115	51.33503
4906698453	Natuurpunt:Waarnemingen:316594741	Heracleum mantegazzianum	3034825	2024-06-28		Zoersel	4	4.68975	51.25403
4906698205	Natuurpunt:Waarnemingen:315203788	Heracleum mantegazzianum	3034825	2024-06-19		Edegem	15	4.4165	51.16133
4906698178	Natuurpunt:Waarnemingen:315160533	Heracleum mantegazzianum	3034825	2024-06-19		Antwerpen	3	4.47843	51.20681
4906698177	Natuurpunt:Waarnemingen:315160407	Heracleum mantegazzianum	3034825	2024-06-19		Antwerpen	3	4.47833	51.20681
4906698176	Natuurpunt:Waarnemingen:315160191	Heracleum mantegazzianum	3034825	2024-06-19		Antwerpen	3	4.47829	51.20682
4906698169	Natuurpunt:Waarnemingen:315144450	Heracleum mantegazzianum	3034825	2024-06-19		Rumst	122	4.43541	51.08869
4906698160	Natuurpunt:Waarnemingen:315132705	Heracleum mantegazzianum	3034825	2024-06-19		Ravels	3	5.08775	51.45234
4906698099	Natuurpunt:Waarnemingen:315008640	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	4	4.27121	50.87254
4906698098	Natuurpunt:Waarnemingen:315008316	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	4	4.26964	50.87202
4906698082	Natuurpunt:Waarnemingen:314963768	Heracleum mantegazzianum	3034825	2024-06-18		Antwerpen	5	4.4051	51.28584
4906697929	Natuurpunt:Waarnemingen:318997997	Heracleum mantegazzianum	3034825	2024-06-01		Grimbergen	3	4.33951	50.9141
4906697919	Natuurpunt:Waarnemingen:318988771	Heracleum mantegazzianum	3034825	2024-07-14		Galmaarden	14	3.98719	50.73716
4906697156	Natuurpunt:Waarnemingen:316921335	Heracleum mantegazzianum	3034825	2024-06-30		Edegem	24	4.43908	51.14833
4906697062	Natuurpunt:Waarnemingen:316823965	Heracleum mantegazzianum	3034825	2024-06-30		Mechelen	9	4.51181	51.01448
4906697014	Natuurpunt:Waarnemingen:316731877	Heracleum mantegazzianum	3034825	2024-06-29		Geel	5	4.92177	51.18512
4906696891	Natuurpunt:Waarnemingen:316565016	Heracleum mantegazzianum	3034825	2024-06-28		Schoten	999	4.51806	51.26969
4906696867	Natuurpunt:Waarnemingen:316532517	Heracleum mantegazzianum	3034825	2024-06-28		Asse	11	4.16219	50.89623
4906696856	Natuurpunt:Waarnemingen:316494259	Heracleum mantegazzianum	3034825	2024-06-27		Oudergem / Auderghem	5	4.47752	50.79542
4906696830	Natuurpunt:Waarnemingen:316449114	Heracleum mantegazzianum	3034825	2024-06-27		Elsene / Ixelles	35	4.37441	50.83574
4906696683	Natuurpunt:Waarnemingen:316156966	Heracleum mantegazzianum	3034825	2024-06-25		Oud-Turnhout	4	5.02801	51.31125
4906696508	Natuurpunt:Waarnemingen:315931849	Heracleum mantegazzianum	3034825	2024-06-24		Ukkel / Uccle	35	4.3651	50.78516
4906696494	Natuurpunt:Waarnemingen:315915874	Heracleum mantegazzianum	3034825	2024-06-24		Heusden-Zolder	3	5.32354	51.05186
4906696436	Natuurpunt:Waarnemingen:315804381	Heracleum mantegazzianum	3034825	2024-06-23		Overpelt	1	5.42418	51.21565
4906696009	Natuurpunt:Waarnemingen:315752539	Heracleum mantegazzianum	3034825	2024-06-23		Voeren	31	5.87751	50.75513
4906696007	Natuurpunt:Waarnemingen:315752304	Heracleum mantegazzianum	3034825	2024-06-22		Grimbergen	10	4.33965	50.9143
4906695988	Natuurpunt:Waarnemingen:315732658	Heracleum mantegazzianum	3034825	2024-06-19		Dentergem	2	3.43169	50.93335
4906695954	Natuurpunt:Waarnemingen:315685417	Heracleum mantegazzianum	3034825	2024-06-23		Essen	4	4.53292	51.48075
4906695910	Natuurpunt:Waarnemingen:315613083	Heracleum mantegazzianum	3034825	2024-06-22		Izegem	5	3.18143	50.94542
4906695549	Natuurpunt:Waarnemingen:315160996	Heracleum mantegazzianum	3034825	2024-06-19		Antwerpen	4	4.47845	51.20695
4906695466	Natuurpunt:Waarnemingen:315008562	Heracleum mantegazzianum	3034825	2024-06-06		Dilbeek	4	4.27093	50.87214
4906695463	Natuurpunt:Waarnemingen:315007293	Heracleum mantegazzianum	3034825	2024-06-18		Dilbeek	4	4.28029	50.84493
4906695461	Natuurpunt:Waarnemingen:314992769	Heracleum mantegazzianum	3034825	2024-06-16		Melle	3	3.8194	50.99821
4906695229	Natuurpunt:Waarnemingen:317872242	Heracleum mantegazzianum	3034825	2024-07-07		Hamont-Achel	2	5.50522	51.27333
4906695213	Natuurpunt:Waarnemingen:317858707	Heracleum mantegazzianum	3034825	2024-07-07		Oudergem / Auderghem	15	4.46266	50.79701
4906695189	Natuurpunt:Waarnemingen:317841589	Heracleum mantegazzianum	3034825	2024-07-07		Wemmel	5	4.31433	50.89438
4906695112	Natuurpunt:Waarnemingen:317747638	Heracleum mantegazzianum	3034825	2024-07-06		Kampenhout	62	4.55048	50.92965
4906695055	Natuurpunt:Waarnemingen:317663217	Heracleum mantegazzianum	3034825	2024-07-06		Geel	3	4.92177	51.18547
4906694787	Natuurpunt:Waarnemingen:317292219	Heracleum mantegazzianum	3034825	2024-07-03		Duffel	8	4.50901	51.09879
4906694771	Natuurpunt:Waarnemingen:317246616	Heracleum mantegazzianum	3034825	2024-04-14		Dilbeek	5	4.2508	50.86187
4906694509	Natuurpunt:Waarnemingen:316912257	Heracleum mantegazzianum	3034825	2024-06-30		Lanaken	4	5.65403	50.90549
4906694427	Natuurpunt:Waarnemingen:316837062	Heracleum mantegazzianum	3034825	2024-06-30		Lier	5	4.54509	51.11481
4905526021	{078B4199-5F78-4B6D-BB78-A038671AAACF}	Heracleum mantegazzianum	3034825	2024-06-17T12:05:59Z		Geraardsbergen	30	3.96622	50.79419
4905525995	{FFCCD299-7972-4DF7-BA22-4B6763460806}	Heracleum mantegazzianum	3034825	2024-06-21T06:06:10Z		Oudenaarde	30	3.5593	50.82008
4905525972	{679CF60B-BA29-4F33-A090-F705EF007E3B}	Heracleum mantegazzianum	3034825	2024-06-21T10:18:47Z		Laarne	30	3.82566	51.02847
4905525942	{D5A1F371-9C1B-4C7B-86FC-700266339A87}	Heracleum mantegazzianum	3034825	2024-06-20T13:45:31Z		Destelbergen	30	3.79895	51.06589
4905525929	{32C14A25-36F4-4C43-A684-472ED23D1CE5}	Heracleum mantegazzianum	3034825	2024-06-21T12:23:52Z		Laarne	30	3.82569	51.0285
4905525899	{89C2ED98-ACC7-461A-BF8D-4E1FDEA81707}	Heracleum mantegazzianum	3034825	2024-06-18T08:33:08Z		Diest	30	5.06514	50.98641
4905525889	{51DFD173-5729-458A-9933-B4DBEC123F2D}	Heracleum mantegazzianum	3034825	2024-06-20T13:36:44Z		Kruisem	30	3.57866	50.9206
4905525859	{B5F4FE38-2F95-4E78-AE9D-F06A248593E1}	Heracleum mantegazzianum	3034825	2024-06-20T13:35:17Z		Kruisem	30	3.55187	50.92196
4905525668	{8DAEDA84-F12D-4E69-9143-B069D668F706}	Heracleum mantegazzianum	3034825	2024-06-17T11:50:51Z		Aalst	30	4.10748	50.92816
4905525647	{B0D33E6B-CECE-4907-A483-B57A9E80A02C}	Heracleum mantegazzianum	3034825	2024-06-20T12:28:03Z		Dendermonde	30	4.15904	51.04445
4905525483	{80C3FBD2-15E5-47CD-BC42-616F50096891}	Heracleum mantegazzianum	3034825	2024-06-20T12:55:28Z		Dendermonde	30	4.11544	51.03442
