kingdom	kingdomkey	phylum	phylumkey	class	classkey	order	orderkey	family	familykey	genus	genuskey	species	specieskey	year	eeacellcode	phylumcount	classcount	ordercount	familycount	genuscount	kingdomcount	occurrences	mintemporaluncertainty	mincoordinateuncertaintyinmeters
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia glauca	5286298	2014	1kmE3915N3120	3	3	3	3	3	11	2	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2014	1kmE3915N3120	3	3	3	3	3	11	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia cavernosa	5710073	2015	1kmE3921N3125	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2024	1kmE3922N3109	2	2	1	1	1	28	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Sphaerocarpales	910	Sphaerocarpaceae	2257	Sphaerocarpos	2688647	Sphaerocarpos texanus	5710058	2024	1kmE3922N3109	2	2	1	1	1	28	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2022	1kmE3929N3139	1	1	1	1	1	123	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2017	1kmE3933N3091	2	2	1	1	1	30	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2017	1kmE3933N3091	2	2	1	1	1	30	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2015	1kmE3939N3104	6	5	2	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2015	1kmE3939N3104	6	1	1	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2015	1kmE3939N3104	6	5	2	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2015	1kmE3939N3104	6	5	2	2	2	22	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2015	1kmE3939N3104	6	5	1	1	1	22	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2015	1kmE3941N3101	1	1	1	1	1	170	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2022	1kmE3945N3130	2	2	2	2	2	113	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2022	1kmE3945N3130	2	2	2	2	2	113	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2016	1kmE3946N3090	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2014	1kmE3946N3137	1	1	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2015	1kmE3947N3145	1	1	1	1	1	9	1	86400	5
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia huebeneriana	5836563	2018	1kmE3963N3134	2	1	1	1	1	334	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2018	1kmE3963N3134	2	1	1	1	1	334	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2020	1kmE3966N3144	1	1	1	1	1	14	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3970N3143	7	7	2	1	1	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2014	1kmE3970N3143	7	7	3	3	3	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3970N3143	7	7	3	3	3	37	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2014	1kmE3970N3143	7	7	2	2	2	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2014	1kmE3970N3143	7	7	2	2	2	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2014	1kmE3970N3143	7	7	2	1	1	37	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophoziaceae	3229887	Heterogemma	4896646	Heterogemma capitata	7844805	2011	1kmE3973N3148	1	1	1	1	1	1	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2024	1kmE3984N3138	1	1	1	1	1	2	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Anastrophyllaceae	2292	Gymnocolea	2689444	Gymnocolea inflata	2689446	2015	1kmE4014N3105	1	1	1	1	1	62	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2019	1kmE4017N3108	1	1	1	1	1	201	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2015	1kmE3804N3135	5	5	2	1	1	74	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2015	1kmE3804N3135	5	5	2	1	1	74	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Lejeuneaceae	6118	Myriocoleopsis	2688924	Myriocoleopsis minutissima	9500140	2015	1kmE3804N3135	5	5	2	1	1	74	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2015	1kmE3804N3135	5	5	1	1	1	74	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2015	1kmE3804N3135	5	5	2	1	1	74	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2023	1kmE3849N3145	8	5	4	1	1	98	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3849N3145	8	5	4	3	3	98	3	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2023	1kmE3849N3145	8	3	2	1	1	98	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2023	1kmE3849N3145	8	3	1	1	1	98	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2023	1kmE3849N3145	8	3	2	1	1	98	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3849N3145	8	5	1	1	1	98	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Fossombroniales	916	Fossombroniaceae	6145	Fossombronia	2688722	Fossombronia foveolata	4277547	2014	1kmE3863N3127	1	1	1	1	1	5	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Jungermanniaceae	6136	Mesoptychia	2689389	Mesoptychia badensis	8983959	2013	1kmE3873N3099	3	3	2	1	1	15	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2013	1kmE3873N3099	3	3	1	1	1	15	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2013	1kmE3873N3099	3	3	2	1	1	15	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2021	1kmE3906N3097	1	1	1	1	1	68	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2021	1kmE3910N3084	2	1	1	1	1	14	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2021	1kmE3910N3084	2	1	1	1	1	14	1	86400	750
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia sorocarpa	5286296	2024	1kmE3910N3091	1	1	1	1	1	49	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2017	1kmE3910N3107	1	1	1	1	1	418	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2012	1kmE3915N3115	5	4	3	3	3	20	3	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2012	1kmE3915N3115	5	1	1	1	1	20	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2012	1kmE3915N3115	5	4	1	1	1	20	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2017	1kmE3926N3139	2	1	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2017	1kmE3926N3139	2	1	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2015	1kmE3933N3132	1	1	1	1	1	56	1	86400	10
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2024	1kmE3933N3157	1	1	1	1	1	16	1	86400	5
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2018	1kmE3940N3090	7	4	1	1	1	342	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Aytoniaceae	2263	Reboulia	2688583	Reboulia hemisphaerica	2688584	2018	1kmE3940N3090	7	3	3	3	3	342	3	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Plagiochilaceae	2278	Plagiochila	2688968	Plagiochila asplenioides	2688970	2018	1kmE3940N3090	7	4	2	1	1	342	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2018	1kmE3940N3090	7	4	1	1	1	342	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia fissa	2689327	2018	1kmE3940N3090	7	4	2	1	1	342	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Conocephalaceae	6114	Conocephalum	7561765	Conocephalum conicum	2688562	2018	1kmE3940N3091	4	2	1	1	1	95	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2018	1kmE3940N3091	4	2	1	1	1	95	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2018	1kmE3940N3091	4	2	1	1	1	95	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Diplophyllum	2689188	Diplophyllum albicans	5286350	2018	1kmE3940N3091	4	2	1	1	1	95	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2014	1kmE3942N3125	6	5	1	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2014	1kmE3942N3125	6	5	2	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3942N3125	6	5	1	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2014	1kmE3942N3125	6	5	2	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2014	1kmE3942N3125	6	1	1	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2014	1kmE3942N3125	6	5	1	1	1	31	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2018	1kmE3945N3095	1	1	1	1	1	171	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2013	1kmE3945N3127	4	3	1	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2013	1kmE3945N3127	4	3	2	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2013	1kmE3945N3127	4	1	1	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2013	1kmE3945N3127	4	3	2	1	1	29	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2020	1kmE3954N3114	2	2	2	2	2	3	2	86400	25
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Aneuraceae	6125	Aneura	2689523	Aneura pinguis	5286381	2023	1kmE3959N3140	1	1	1	1	1	1	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2018	1kmE3963N3113	1	1	1	1	1	267	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2018	1kmE3967N3151	4	3	1	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Cephaloziaceae	2288	Cephalozia	8241632	Cephalozia bicuspidata	2689152	2018	1kmE3967N3151	4	3	2	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2018	1kmE3967N3151	4	1	1	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2018	1kmE3967N3151	4	3	2	1	1	28	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2024	1kmE3976N3105	1	1	1	1	1	30	1	86400	707
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia canaliculata	5710075	2024	1kmE3976N3155	1	1	1	1	1	118	1	86400	707
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2017	1kmE3979N3114	2	2	2	2	2	402	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2017	1kmE3979N3114	2	2	2	2	2	402	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2019	1kmE4001N3101	1	1	1	1	1	322	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2015	1kmE4014N3098	2	2	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Chiloscyphus	2689486	Chiloscyphus polyanthos	2689491	2015	1kmE4014N3098	2	2	1	1	1	10	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2019	1kmE4015N3100	1	1	1	1	1	1645	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Diplophyllum	2689188	Diplophyllum albicans	5286350	2018	1kmE4016N3119	7	7	7	2	2	93	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2018	1kmE4016N3119	7	7	7	5	5	93	2	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea bidentata	4276916	2018	1kmE4016N3119	7	7	7	5	5	93	3	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Lunulariales	911	Lunulariaceae	2264	Lunularia	2688664	Lunularia cruciata	5286308	2023	1kmE3846N3145	5	3	3	3	3	104	3	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2023	1kmE3846N3145	5	2	1	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2023	1kmE3846N3145	5	2	1	1	1	104	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2012	1kmE3863N3136	7	7	1	1	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Calypogeiaceae	2289	Calypogeia	2689325	Calypogeia muelleriana	2689329	2012	1kmE3863N3136	7	7	3	1	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Scapaniaceae	6129	Diplophyllum	2689188	Diplophyllum albicans	5286350	2012	1kmE3863N3136	7	7	3	1	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2012	1kmE3863N3136	7	7	3	1	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2012	1kmE3863N3136	7	7	1	1	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Pellia	9437812	Pellia epiphylla	2689550	2012	1kmE3863N3136	7	7	2	2	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Pelliales	915	Pelliaceae	6121	Apopellia	9596178	Apopellia endiviifolia	9557964	2012	1kmE3863N3136	7	7	2	2	1	60	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2017	1kmE3877N3137	5	3	1	1	1	85	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2017	1kmE3877N3137	5	3	2	1	1	85	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2017	1kmE3877N3137	5	2	2	1	1	85	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia glauca	5286298	2017	1kmE3877N3137	5	2	2	1	1	85	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2017	1kmE3877N3137	5	3	2	1	1	85	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Ricciaceae	2259	Riccia	2688639	Riccia fluitans	8244689	2016	1kmE3883N3135	2	2	2	2	2	40	2	86400	100
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Frullaniaceae	2269	Frullania	2688736	Frullania dilatata	2688740	2020	1kmE3890N3132	2	2	1	1	1	27	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2020	1kmE3890N3132	2	2	1	1	1	27	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea semiteres	6096602	2024	1kmE3905N3138	1	1	1	1	1	41	1	86400	1
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Marchantiaceae	6110	Marchantia	2688569	Marchantia polymorpha	2688570	2021	1kmE3911N3084	4	2	1	1	1	17	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2021	1kmE3911N3084	4	2	1	1	1	17	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2021	1kmE3911N3084	4	2	1	1	1	17	1	86400	750
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Sphaerocarpales	910	Sphaerocarpaceae	2257	Sphaerocarpos	2688647	Sphaerocarpos texanus	5710058	2021	1kmE3911N3084	4	2	1	1	1	17	1	86400	750
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Plagiochilaceae	2278	Plagiochila	2688968	Plagiochila asplenioides	2688970	2011	1kmE3918N3081	1	1	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria furcata	8250334	2014	1kmE3918N3116	2	2	1	1	1	9	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2014	1kmE3918N3116	2	2	1	1	1	9	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Jungermanniales	381	Lophocoleaceae	6134	Lophocolea	4276909	Lophocolea heterophylla	4276912	2015	1kmE3921N3127	2	2	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Metzgeriales	380	Metzgeriaceae	2274	Metzgeria	2689517	Metzgeria violacea	5286379	2015	1kmE3921N3127	2	2	1	1	1	21	1	86400	700
Plantae	6	Marchantiophyta	9	Marchantiopsida	125	Marchantiales	376	Conocephalaceae	6114	Conocephalum	7561765	Conocephalum conicum	2688562	2012	1kmE3938N3085	1	1	1	1	1	1	1	86400	700
Plantae	6	Marchantiophyta	9	Jungermanniopsida	126	Porellales	377	Radulaceae	2266	Radula	2688754	Radula complanata	5286325	2018	1kmE3946N3113	1	1	1	1	1	10	1	86400	700
