id,date,species,n_fishes,n_traps,location_id,location_name,location_x,location_y,weight,weight_total,weight_unit,weight_calibration,length,length_unit,depth,depth_unit
8343,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,1.9105117535218596,6.2,cm,80,cm
8344,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.6,,g,-0.8391211996786296,7.7,cm,72,cm
8345,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.8,,g,-1.4948738575913012,7,cm,25,cm
8346,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.9,,g,-1.4141872362233698,6.7,cm,47,cm
8347,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.1,,g,0.8555853762663901,8.2,cm,43,cm
8348,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.2,,g,0.1839177613146603,6.3,cm,30,cm
8349,2014-04-16,blankvoorn,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.7,,g,0.8673621458001435,6.8,cm,140,cm
8350,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.5,,g,1.9939449615776539,12.8,cm,154,cm
8351,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.5,,g,-1.3781988550908864,9.3,cm,29,cm
8352,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.9,,g,-3.264409420080483,8.8,cm,188,cm
8353,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.9,,g,2.8531891270540655,7.8,cm,66,cm
8354,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.1,,g,-4.730415544472635,6.2,cm,151,cm
8355,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.5,,g,-1.2457617651671171,8.7,cm,22,cm
8356,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.6,,g,-4.8232211684808135,6.8,cm,40,cm
8357,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.9,,g,-1.5456309053115547,7,cm,109,cm
8358,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,17.1,,g,-2.1505964547395706,11.8,cm,108,cm
8359,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,15.7,,g,-0.8331078360788524,11.3,cm,143,cm
8360,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10.5,,g,-1.9337116554379463,9.7,cm,81,cm
8361,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.5,,g,4.461221257224679,8.3,cm,190,cm
8362,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.6,,g,-0.24183884961530566,9.1,cm,190,cm
8363,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,177,,g,-3.1722360057756305,28.2,cm,116,cm
8364,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10.8,,g,-2.6296345866285264,10.1,cm,134,cm
8365,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,12.2,,g,4.29287901846692,10.2,cm,112,cm
8366,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.3,,g,-0.8456223923712969,8,cm,90,cm
8367,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.7,,g,-2.13179396931082,9.2,cm,26,cm
8368,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.2,,g,-4.7561734286136925,8.8,cm,108,cm
8369,2014-04-16,blankvoorn,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.2,,g,-4.8301160405389965,8.5,cm,180,cm
8370,2014-04-16,blankvoorn,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.6,,g,4.6347671817056835,8.9,cm,135,cm
8371,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,4.488707242999226,5.2,cm,143,cm
8372,2014-04-16,blankvoorn,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.6,,g,-4.010438150726259,5.8,cm,117,cm
8373,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.8,,g,-1.9591465825214982,9.2,cm,97,cm
8374,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.5,,g,-1.4001956954598427,8.7,cm,143,cm
8375,2014-04-16,steurgarnaal,20,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,33,g,-1.906346776522696,,cm,107,cm
8376,2014-04-16,chinese_wolhandkrab,18,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,329,g,-1.9362924643792212,,cm,139,cm
8377,2014-04-16,steurgarnaal,745,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,1241,g,-3.453707171138376,,cm,43,cm
8378,2014-04-16,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,848.5,,g,4.671914647333324,38.5,cm,62,cm
8379,2014-04-16,kleine_zeenaald,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.3,,g,3.9393182774074376,9.4,cm,108,cm
8380,2014-04-16,zeebaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,9.9,,g,-3.6137521383352578,10,cm,63,cm
8381,2014-04-16,blauwbandgrondel,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.1,,g,-0.1287043560296297,7.3,cm,129,cm
8382,2014-04-16,fint,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,964.2,,g,2.9014976718463004,45.3,cm,108,cm
8383,2014-04-16,fint,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,225.8,,g,-0.4060889035463333,29.3,cm,192,cm
8384,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,17,,g,1.0131559148430824,11.2,cm,71,cm
8385,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.9,,g,1.3372102449648082,5.7,cm,85,cm
8386,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.6,,g,4.444646167103201,9.9,cm,178,cm
8387,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.6,,g,-0.5892628617584705,7.2,cm,186,cm
8388,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.7,,g,-4.385663131251931,6.8,cm,39,cm
8389,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.2,,g,2.335696753580123,9,cm,158,cm
8390,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.1,,g,3.8776009157299995,7.7,cm,105,cm
8391,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4,,g,-2.157250491436571,6.8,cm,144,cm
8392,2014-04-16,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.8,,g,-2.8675683098845184,9.2,cm,131,cm
8393,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,258.1,,g,3.491083770059049,29.3,cm,130,cm
8394,2014-04-16,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,178.2,,g,-1.2235766928642988,25,cm,151,cm
8395,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.2,,g,-3.6950345197692513,5.7,cm,110,cm
8396,2014-04-16,brakwatergrondel,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,-0.08581034373492002,5.5,cm,39,cm
8397,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.6,,g,4.08679896267131,7.3,cm,191,cm
8398,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.2,,g,2.1208831458352506,7.2,cm,184,cm
8399,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.7,,g,-1.4299638639204204,6.8,cm,66,cm
8400,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,-1.845638530794531,6.2,cm,143,cm
8401,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.8,,g,-1.2465068558230996,8.7,cm,177,cm
8402,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,-2.069701924920082,5.2,cm,79,cm
8403,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,0.7563265133649111,8.4,cm,139,cm
8404,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.7,,g,1.2703767605125904,8.7,cm,178,cm
8405,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.2,,g,2.674912177026272,6,cm,163,cm
8406,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.6,,g,2.5223296973854303,6.5,cm,109,cm
8407,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,2.4541310756467283,6.3,cm,135,cm
8408,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.6,,g,1.1677764006890357,8.4,cm,81,cm
8409,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.7,,g,-0.7917358772829175,5.3,cm,72,cm
8410,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.3,,g,-0.7661103806458414,7.5,cm,94,cm
8411,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.6,,g,1.1249661375768483,9.8,cm,170,cm
8412,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.3,,g,3.2921209232881665,8.4,cm,158,cm
8413,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.9,,g,1.4336074516177177,8.7,cm,104,cm
8414,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.7,,g,-3.1137770554050803,6.2,cm,144,cm
8415,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.6,,g,0.7364316401071846,5.7,cm,102,cm
8416,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,15,,g,-1.1568712396547198,12.9,cm,59,cm
8417,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,3.6725432169623673,7.5,cm,54,cm
8418,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,2.7795376791618764,7,cm,198,cm
8419,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,18.6,,g,2.0703334105201066,14.2,cm,177,cm
8420,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,42.5,,g,-3.8717075274325907,19,cm,155,cm
8421,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.4,,g,-4.492223742417991,6,cm,156,cm
8422,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,4.4264431251212955,5.7,cm,147,cm
8423,2014-04-16,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4,,g,2.711269361898303,7.2,cm,196,cm
8424,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,4.857221166603267,6.8,cm,109,cm
8425,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,1.2292350945062935,7.2,cm,152,cm
8426,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.6,,g,-3.2279447582550347,9.2,cm,161,cm
8427,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.2,,g,1.207895625848323,7.8,cm,73,cm
8428,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,5.8,,g,-2.2137838834896684,9.3,cm,71,cm
8429,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,14.5,,g,-0.8235619263723493,13.2,cm,98,cm
8430,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.3,,g,-2.775402837432921,8.5,cm,142,cm
8431,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.2,,g,0.8702005189843476,7.3,cm,35,cm
8432,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,,g,-1.3649159739725292,6.7,cm,179,cm
8433,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.9,,g,2.959047080948949,6.4,cm,179,cm
8434,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.7,,g,0.28569418704137206,4.9,cm,144,cm
8435,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.7,,g,1.350514676887542,7.8,cm,86,cm
8436,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,,g,-1.6395206283777952,6.9,cm,114,cm
8437,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.2,,g,2.918027953710407,7,cm,69,cm
8438,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,-4.877302004024386,5.8,cm,197,cm
8439,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,11.9,,g,3.3401159779168665,12.2,cm,51,cm
8440,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,2.6014301530085504,5.7,cm,121,cm
8441,2014-04-16,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.4,,g,-1.9231000961735845,7.4,cm,72,cm
8442,2014-06-11,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,4.201014772988856,6.2,cm,90,cm
8443,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.6,,g,-0.9635593160055578,4.9,cm,113,cm
8444,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.1,,g,-0.9506937535479665,3.3,cm,153,cm
8445,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.2,,g,-0.2159700309857726,3.7,cm,164,cm
8446,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.3,,g,-4.23776030074805,4,cm,77,cm
8447,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,2.203866282943636,4.6,cm,64,cm
8448,2014-06-11,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.2,,g,-1.6864224523305893,5.3,cm,32,cm
8449,2014-06-11,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,28.7,,g,-3.6581453098915517,26.3,cm,190,cm
8450,2014-06-11,haring,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.8,,g,-1.9321940862573683,5,cm,52,cm
8451,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.2,,g,-4.55623771995306,3.8,cm,149,cm
8452,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,7.9,,g,-1.1865722737275064,10.5,cm,130,cm
8453,2014-06-11,baars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,4.8,,g,-4.062345665879548,7.2,cm,25,cm
8454,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.4,,g,4.001874611712992,3.9,cm,197,cm
8455,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,4.148861579596996,4,cm,196,cm
8456,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-3.111487457063049,4.1,cm,72,cm
8457,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-1.9542823662050068,4.4,cm,105,cm
8458,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.8,,g,2.369144237600267,4.9,cm,188,cm
8459,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,6.3,,g,1.3102426379919052,10.5,cm,157,cm
8460,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,0.788583098910749,5.6,cm,173,cm
8461,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.8,,g,4.697706641163677,8.1,cm,46,cm
8462,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,8.9,,g,-1.9815020635724068,10.9,cm,42,cm
8463,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,10,,g,0.7755526225082576,10.5,cm,20,cm
8464,2014-06-11,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,58,,g,1.529614885803312,34,cm,110,cm
8465,2014-06-11,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,70.8,,g,1.2004152406007051,38.2,cm,165,cm
8466,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,-3.5520255332812667,4.8,cm,104,cm
8467,2014-06-11,steurgarnaal,100,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,150,g,-0.258158587384969,,cm,161,cm
8468,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,14.2,,g,-0.8183232205919921,12.5,cm,54,cm
8469,2014-06-11,paling,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,151.4,,g,-0.8342247223481536,44.2,cm,75,cm
8470,2014-06-11,steurgarnaal,1779,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,2675,g,-4.761886224150658,,cm,100,cm
8471,2014-06-11,brasem,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1673.3,,g,-1.9650849094614387,51.9,cm,178,cm
8472,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,116.4,,g,3.08420829474926,23.6,cm,34,cm
8473,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,30.1,,g,-1.9368957914412022,13.9,cm,21,cm
8474,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3.8,,g,-2.903956368099898,6.5,cm,171,cm
8475,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,3.4803473646752536,5.3,cm,47,cm
8476,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.7,,g,2.7050267765298486,4.6,cm,73,cm
8477,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.1,,g,4.232147289440036,5.2,cm,136,cm
8478,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.2,,g,1.2146399053744972,4.4,cm,142,cm
8479,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,-1.4871043246239424,4.4,cm,112,cm
8480,2014-06-11,chinese_wolhandkrab,103,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,,1673,g,-3.1526336329989135,,cm,182,cm
8481,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-2.293927911669016,4.3,cm,170,cm
8482,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.4,,g,0.6849165540188551,3.8,cm,30,cm
8483,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.6,,g,-2.0752394711598754,5.1,cm,133,cm
8484,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.7,,g,4.816644140519202,5.1,cm,111,cm
8485,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,3.154566651210189,4.2,cm,118,cm
8486,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,1.6485449229367077,5.4,cm,150,cm
8487,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-2.282278926577419,4.3,cm,165,cm
8488,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-0.048200455494225025,4.4,cm,48,cm
8489,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.4,,g,-1.9499769294634461,4.2,cm,90,cm
8490,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,-2.266142521984875,4.1,cm,47,cm
8491,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.5,,g,1.3164662313647568,4.6,cm,143,cm
8492,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,2.7852462651208043,4.1,cm,40,cm
8493,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,3.0660437047481537,4.7,cm,107,cm
8494,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,3,,g,3.843247382901609,6.1,cm,158,cm
8495,2014-06-11,driedoornige_stekelbaars,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,2.1231213584542274,4.6,cm,83,cm
8496,2014-06-11,spiering,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.3,,g,-4.492223097477108,3.9,cm,111,cm
8497,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.6,,g,3.648976692929864,3.7,cm,53,cm
8498,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,-4.000086809974164,4.3,cm,183,cm
8499,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2,,g,3.489919761195779,5.4,cm,48,cm
8500,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.8,,g,2.9604305024258792,5.2,cm,41,cm
8501,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.4,,g,1.6361493431031704,4.4,cm,49,cm
8502,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,2.412094743922353,4.5,cm,92,cm
8503,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,0.18467783695086837,4.2,cm,161,cm
8504,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,-3.113107045646757,4.4,cm,152,cm
8505,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.3,,g,4.491823636926711,5.6,cm,123,cm
8506,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.9,,g,0.47955927439033985,3.8,cm,198,cm
8507,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.8,,g,4.840244580991566,5.8,cm,26,cm
8508,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.9,,g,2.826456578914076,4.3,cm,95,cm
8509,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.9,,g,-0.8615571144036949,3.9,cm,86,cm
8510,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.9,,g,1.4184616319835186,5.2,cm,118,cm
8511,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.6,,g,4.3495946121402085,4.1,cm,83,cm
8512,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.5,,g,-4.099422625731677,4.5,cm,69,cm
8513,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.2,,g,-1.0007377318106592,4.6,cm,87,cm
8514,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,3.885154826566577,4.8,cm,113,cm
8515,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,0.9,,g,-3.3799825329333544,4.3,cm,144,cm
8516,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1,,g,4.828035533428192,4.3,cm,161,cm
8517,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.1,,g,1.3126381416805089,4.5,cm,196,cm
8518,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,1.3,,g,-0.49328667810186744,4.6,cm,80,cm
8519,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.4,,g,2.495537744835019,5.5,cm,171,cm
8520,2014-06-11,bot,1,2,85000100,"Antwerpen, Kennedytunnel",150151.9337,210616.119,2.2,,g,-2.045587997417897,5.2,cm,108,cm
