datum,meetpuntnummer,meetpuntomschrijving,lambertx,lamberty,aantal_fuiken,soort,aantal,lengte,gewicht,totaal_gewicht
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,2.8,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.1,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,35.1,63.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,38.2,83.8,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,33.1,66.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,33.3,54.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,34.2,59,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,34.5,61.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,34.6,53.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,32.5,53.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,34.8,69.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,32,44.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,35.2,62.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,35.8,61.2,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,35.8,78,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,36,69.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,36.3,85.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,36.8,62.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,34.8,59.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,30.8,49.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brasem,1,18.6,58.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brasem,1,30.1,365.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,brasem,1,36.1,592.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,23.8,21.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,29.5,39.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,29.9,40.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,32.6,50.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,30.8,46.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,38.7,92.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31,44.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31.1,43.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31.5,49.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31.7,46.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31.8,50.8,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,31.9,46,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,30.4,42,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,36.6,365.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,63.6,482.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,66.3,514.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,7.6,4.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,7.7,3.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8,4.8,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,zeebaars,1,4.9,1.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,37.5,82.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,zeebaars,1,6.5,3.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,54,256.14,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,35.2,341.6,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,32.6,296.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,31,223.8,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,18.8,56.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,18.7,47.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,16.2,39.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,zeebaars,1,6,2.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,38.2,440.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,41.7,115.8,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,41.8,116.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,41.9,134.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,42.3,115.7,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,46.3,155.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,62.1,465.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,48.7,191.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,60,370.1,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,38.2,458.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,50.3,217.3,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,zeebaars,1,7.7,4.9,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,51,363.5,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,26.4,282.4,NA
2009-10-15,81200100,Zandplaat Kastel,137700,193386,2,paling,1,48.2,188.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,steurgarnaal,100,NA,NA,113
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,chinese_wolhandkrab,73,NA,NA,728.1151135281104
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,23.9,113.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,6.4,1.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,37.5,451,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,7.5,4.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.8,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.7,5.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.6,5.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.4,5.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.4,5.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.3,5.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8,5.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,54,221.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8,4.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,35.3,47.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,7.5,4.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,7.5,3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,6.7,2.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,6.7,2.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,63,371.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,41,123.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,38.5,75.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,paling,1,36.9,109.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8,5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.3,1.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,111,NA,NA,40
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,4,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.9,0.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.8,0.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.8,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.8,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.4,4.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.8,5.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.6,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.6,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.6,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.6,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.7,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,23.4,145.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.9,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,21.5,87.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,20.6,68.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,18.3,46.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,18,42.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,15.6,25,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,14,17.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,24.7,180.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.4,4.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,24,147.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.9,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,19,75.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.5,7.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9,6.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.7,5.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.1,4.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8,4.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.9,4.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.9,4.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,24.5,190,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,baars,1,10.8,15.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.2,0.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.1,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.1,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.1,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,2.8,0.2,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,baars,1,20.9,148.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,4.7,1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,steurgarnaal,2472,NA,NA,2794
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,5.4,1.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,4.5,0.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.9,0.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,9.7,7.8,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,9.5,7.9,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,9,6.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,8.9,7.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,2.5,0.1,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.6,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,23.5,125.7,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.3,0.4,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.5,0.5,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.3,NA
2009-10-16,81200100,Zandplaat Kastel,137700,193386,2,brakwatergrondel,1,3.4,0.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.2,5.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,10,10.8,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.7,8.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.5,8.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,14,30.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.1,5.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.6,6.8,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,10.5,11.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,12,15.7,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,15.1,38.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,15.4,39.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.1,4.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16,43.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.8,1.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,15.7,41.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,11.5,13.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.8,1.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16,46.8,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.8,2.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,giebel,1,23.5,259.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,pos,1,8.7,8.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,baars,1,18.7,91.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6,1.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.8,1.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16.5,48.9,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6,1.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.2,2.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.2,2.3,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.4,2.1,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.5,1.9,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.5,2.4,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.6,1.2,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16.6,51.9,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16.8,54.3,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,16.9,53.6,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,18.2,81,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,21.5,134.5,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,rietvoorn,1,11.7,15.3,NA
2008-03-18,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.5,2.2,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,19.8,95.2,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.9,2.7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7,2.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7,2.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,7.1,2.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8,4.7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,8.6,5.7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.2,7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,9.3,7.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,14,28.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.5,2.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,18.6,84,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.9,2.6,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,21.5,133.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,10.8,8.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,16.2,28.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,14.3,30.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.3,1.7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,0.6184716215848988,8.1,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,3.649746112562736,47.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,3.985706005769348,52.2,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,giebel,1,19.9,162.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,giebel,1,20.8,133.7,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,6.5,2.4,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,7.2,3.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6,1.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,baars,1,7.201226477397085,115.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6.1,1.8,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.4,1.1,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.7,1.1,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,5.7,1.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,15,25.3,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6,1.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,16.8,34.4,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,6,2.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,pos,1,9.4,12.2,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,snoekbaars,1,17,35.5,NA
2008-03-19,81200100,Zandplaat Kastel,137700,193386,2,blankvoorn,1,22.5,19.7,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3,0.2,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.7,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.7,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.6,0.5,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.6,0.5,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.6,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.4,0.5,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.4,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.3,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.3,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.7,0.5,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.2,0.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,grondel_sp,1,3.3,0.5,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,driedoornige_stekelbaars,1,5.8,1.4,NA
2008-10-27,81200100,Zandplaat Kastel,137700,193386,2,kolblei,1,21,116.4,NA
