TAG,LU1,LU2,LU3,cbc_Onbeb,cbc_Groen,cbc_Natuur,Alle_gewgemSCORE,RL_gewgemSCORE,RL/ALL,Rlpercent
ES0167,3.753097522,3.76528777,3.76528777,1.335942149,0.002311741,0.000733483,16.34688777,108.7684014,6.653768167,24.25855522
ES0168,3.934552358,3.949940048,3.949940048,1.177650213,0.002758833,0.000419784,12.01759937,45.03547092,3.747459832,10.04423568
ES0169,3.723348986,3.731941253,3.737935858,1.247728109,0.00300057,0.0000514,18.75044657,89.33709921,4.764531813,19.92480284
ES0170,3.900269811,3.915659039,3.915659039,2.878493309,0.003187719,0.0000251,12.19314465,56.00606125,4.593241764,12.49100025
ES0171,3.887012987,3.893906094,3.893906094,4.289358616,0.001592997,0.000653656,13.58170849,69.61618803,5.125731281,15.52645915
ES0172,3.472122302,3.486410871,3.486410871,2.28930831,0.026171193,0.019517625,20.26444451,109.6553847,5.411220851,24.45637858
ES0173,3.768008792,3.769707263,3.816365271,12.40330505,0.056226846,0.052638385,12.07077383,75.49122873,6.254050466,16.83676616
ES0174,3.944544365,3.946143086,3.974220624,12.55570412,0.002538019,0.000103617,11.99755569,80.82381563,6.736690185,18.02609001
ES0175,3.751248751,3.752947053,3.932467532,8.213163376,0.001158052,0.000000589,14.70428962,109.142142,7.422469555,24.34191037
ES0176,3.823858527,3.829453492,3.902987311,6.05819416,0.003610681,0.0000646,14.26549036,76.46188879,5.359920121,17.05325193
ES0177,3.824140687,3.831334932,3.950639488,2.790215254,0.001552938,0.000418465,14.24488953,96.99344719,6.808999603,21.63239381
ES0178,4.089628297,4.096023181,4.14068745,1.945024133,0.006102558,6.99E-08,13.37007557,102.2281376,7.646040369,22.79988386
ES0179,3.237862138,3.244255744,3.244255744,0.85733211,0.501075804,0.480904698,25.14152275,250.4607834,9.962037138,55.86012723
ES0180,2.790310741,2.792023489,2.792023489,,,,24.84027217,220.4473383,8.874594321,49.16624552
ES0224,3.785821455,3.79819955,3.79819955,,,,16.80484372,46.48729133,2.766303103,10.36803436
ES0225,4.213449995,4.225251806,4.225251806,,,,14.11539124,27.87467619,1.974771773,6.216873307
ES0226,4.050969418,4.052368579,4.05606636,0.989472866,0.000921877,0.0000623,9.576644338,31.99434638,3.340872361,7.135681026
ES0227,4.104516387,4.106714628,4.197042366,5.43018961,0.000077,0.000000799,9.433283044,49.26050843,5.221989863,10.98654341
ES0228,4.115107914,4.118904876,4.15607514,6.088617325,0.000694754,0.000005,9.094833947,73.50521988,8.082084875,16.39382773
ES0229,3.979416467,3.98471223,4.042565947,5.811242104,0.002834113,0.00000783,7.92854503,41.50831256,5.235300096,9.257575536
ES0230,4.139088729,4.141686651,4.286071143,3.32758832,0.000597182,0.00000194,8.353172033,41.20179287,4.932472683,9.189212623
ES0231,4.044273436,4.047271637,4.186488107,5.518052101,0.000182321,0.00000154,7.884602063,44.23028844,5.609704598,9.864656282
ES0232,4.039672229,4.0415709,4.276206655,5.721515179,0.000712771,0.000101379,8.918735056,71.55062279,8.022507938,15.95789504
ES0233,4.044273436,4.045072956,4.200379772,8.554661751,0.000902309,0.00000046,9.063717309,33.38713311,3.683602651,7.446313464
ES0234,4.102018385,4.102318145,4.188848921,8.766237259,0.0000117,0,8.860855013,44.69522627,5.044121161,9.968351104
ES0235,4.176976117,4.177675627,4.234335965,4.775072575,0.000115399,0.00000676,7.995922415,27.23701425,3.406362999,6.074655925
ES0236,4.13988809,4.143685052,4.268385292,1.803331614,0.000666607,0.0000168,7.295282802,24.87332883,3.409508515,5.547484499
ES0237,3.947436794,3.951034276,4.146597382,2.123176575,0.000345658,0,8.824763991,25.75803022,2.918835025,5.74479895
ES0238,4.083641451,4.104027181,4.212151494,9.527533531,0.002639832,0,9.529867775,27.88179405,2.925727273,6.2184608
ES0239,3.855872064,3.864367816,3.934732634,12.79189396,0.000598471,0,8.700305107,26.27835114,3.020394206,5.860845831
ES0240,4.091245253,4.091844893,4.271836898,10.87795067,0.000152718,0.0000475,8.442449379,25.50918029,3.021537843,5.689298091
ES0241,3.968222244,3.971020286,4.150994304,5.149251938,0.000358119,0.000218337,7.797991398,26.90561856,3.450326781,6.00074493
ES0242,4.111322075,4.113620466,4.24532827,4.897518158,0.001573409,0,7.691611943,27.02716639,3.51384945,6.027853675
ES0243,4.150994304,4.152793045,4.217847507,4.365061283,0.0000509,0.00000144,8.336391744,27.4440189,3.292074047,6.120824055
ES0244,4.092635155,4.095932847,4.158489058,7.640915394,0.000739173,0.00000576,8.988624217,27.90732616,3.104738332,6.224155211
ES0245,3.965823923,3.974118117,4.082842011,7.906313896,0.004637604,0,8.336391744,27.34955629,3.280742692,6.099756113
ES0246,4.036074748,4.04087139,4.229539322,8.507309914,0.000363705,0,8.004996047,33.55792993,4.192123235,7.484406182
ES0247,4.047761791,4.050759392,4.220123901,8.276715279,0.0000453,0,6.857507651,24.39655161,3.55764118,5.441149144
ES0248,4.077145998,4.08094334,4.261017288,7.887742043,0.000964415,0.00000576,8.835790019,43.38452417,4.910089995,9.676025954
ES0249,4.023381295,4.028077538,4.098421263,6.98231411,0.001334552,0,8.658781644,27.57748358,3.184915005,6.150590608
ES0250,4.168665068,4.172861711,4.293065548,3.680067062,0.000500939,0,7.632009051,30.34497331,3.9760138,6.76782228
ES0251,4.069651244,4.079244529,4.162086539,3.501962662,0.002137524,0,11.19321235,32.32535331,2.887942469,7.209505315
ES0252,4.075539568,4.085331735,4.085331735,1.271242857,0.001516946,0.0000356,12.8844657,31.846461,2.471694345,7.102698232
ES0253,4.231914468,4.237110312,4.277078337,1.539554238,0.006301589,0,9.088027724,25.43611394,2.798859633,5.673002143
ES0254,4.028976819,4.036770584,4.10911271,12.77067566,0.000765088,0.00000014,8.032081272,27.36763572,3.407290688,6.103788357
ES0255,4.194444444,4.197841727,4.271882494,15.67846203,0.000601119,0,8.191010219,35.91658721,4.384878819,8.010456186
ES0256,3.597022382,3.598721023,3.695843325,19.8566227,0.623000264,0.61136812,15.18879085,107.5056533,7.077959945,23.9769252
ES0257,2.830635492,2.831035172,2.923061551,22.24415588,1.834809303,1.801332712,24.06912662,164.2910843,6.825801655,36.64174786
ES0258,3.372339362,3.38802838,3.38802838,19.73433304,0.979344487,0.914724827,18.79723825,149.3420536,7.944893371,33.30767396
ES0259,3.931954436,3.940047962,4.027777778,1.377209306,0.001046912,0.0000555,8.276788852,31.2176804,3.771714001,6.96246165
ES0260,3.892985612,3.901179057,3.956934452,2.271464348,0.001369724,0.00000442,8.143324172,30.04761829,3.689846758,6.701503358
ES0261,4.038469225,4.045963229,4.114108713,3.093881607,0.003577098,0.00000675,9.610451957,43.84352291,4.562066707,9.778396183
ES0262,3.865107914,3.881394884,3.881494804,2.263003349,0.001461571,0.000049,9.96979926,77.81857022,7.805429999,17.35583182
ES0263,3.992106315,4.008792966,4.013189448,2.862556458,0.006094204,0.0000189,10.34305848,56.17935283,5.431599653,12.52964937
ES0264,3.957629659,3.97861497,3.97861497,3.608640432,0.01257087,0.0000185,11.68976798,48.91629921,4.184539787,10.90977462
ES0265,4.12997003,4.135964036,4.135964036,7.317678452,0.000507023,0.00000002,9.738388506,80.878012,8.305071413,18.03817739
ES0266,3.705635492,3.708033573,3.708033573,5.789755344,0.001454446,0.000942516,11.13732511,82.5576501,7.412700021,18.41278613
ES0267,3.538861139,3.554145854,3.583216783,1.861526012,0.013782457,0.004108562,20.77364949,185.4443957,8.92690501,41.35955898
ES0268,3.961330935,3.974120703,4.005495604,1.954648495,0.00226245,0.0000316,11.63925397,55.35569487,4.755948707,12.3459494
ES0269,3.697971825,3.709161754,3.709161754,1.071504474,0.034400068,0.008348336,19.53358855,58.80478382,3.010444479,13.11519776
ES0270,4.157474021,4.159772182,4.17146283,3.031940222,0.000156914,0.000000709,13.19971569,80.92728404,6.130986903,18.04916651
ES0271,3.960231815,3.963529177,3.998701039,3.939953566,0.000292656,0.0000317,14.34720409,80.70962395,5.625460086,18.0006219
ES0272,3.540613448,3.550704366,3.550704366,8.500260353,0.192910939,0.184376955,19.21588289,108.2451849,5.633110145,24.14186252
ES0273,3.178521479,3.181518482,3.209190809,11.34821796,0.349575013,0.326303929,16.2446203,112.9309574,6.951898866,25.18692774
ES0274,3.764388489,3.76488809,3.81215028,12.25743389,0.011607854,0.008334612,16.06091383,101.7034411,6.332357062,22.6828611
ES0275,3.595663902,3.595863723,3.673993406,5.994243145,0.000496503,0.000151264,16.49521188,94.8340536,5.749186749,21.15078548
ES0276,3.384392486,3.386890488,3.428357314,2.225031137,0.021519955,0.020278646,15.25646931,99.73901123,6.537489717,22.24473541
ES0277,3.657274181,3.659672262,3.692945643,4.126165867,0.002746463,0.001606135,13.54220525,82.9225159,6.123265328,18.49416195
ES0278,3.986413586,4.017582418,4.050949051,4.255005836,0.007207322,0.000255295,14.3417869,101.4574769,7.074256343,22.62800385
ES0279,4.100419664,4.108213429,4.139788169,1.58281219,0.005864818,0.000025,15.82365949,91.0471238,5.753860151,20.30618866
ES0280,4.026755853,4.040656355,4.040656355,0.430053204,0.428141862,0.412004232,24.20155927,251.1612971,10.37789732,56.01636241
ES0281,2.220315717,2.221688401,2.221688401,,,,25.21908468,236.8710076,9.392529929,52.82920722
ES0325,4.088946781,4.109291651,4.109291651,,,,16.06990776,46.66464361,2.903852612,10.40758914
ES0326,3.95912861,3.984410912,3.984410912,0.669253826,0.004155461,0.0000512,10.85597646,33.02921052,3.042490987,7.366486192
ES0327,4.026581393,4.026881183,4.035575097,5.101512909,0.000131918,0.0000708,8.348308589,30.91593378,3.703257187,6.895163273
ES0328,3.940035978,3.951129322,4.02648411,6.214373589,0.002548861,0,8.501483274,42.82229014,5.03703751,9.550631214
ES0329,3.962222666,3.969618229,4.00079952,4.518893242,0.000424755,0,8.696162755,24.57409547,2.825855054,5.480746651
ES0330,3.945638053,3.964025182,4.013190766,3.916454315,0.005663196,0.002294664,11.36934529,32.37087857,2.847206918,7.219658788
ES0331,4.003897272,4.004896572,4.137004097,5.790338039,0.0000291,0,8.658859096,49.82335511,5.754032322,11.11207479
ES0332,4.168615692,4.171714143,4.204597701,7.639953613,0.00011914,0.00000484,10.4523586,71.24100174,6.815782398,15.88884043
ES0333,4.134605776,4.135605076,4.323073848,10.68430996,0.0000622,0,8.120381298,35.27917955,4.344522536,7.868295514
ES0334,4.011392026,4.012691116,4.100829419,10.44748211,0.0000809,0,8.467836192,32.26326165,3.810095155,7.195657047
ES0335,3.989506296,3.990605637,4.058364981,10.52252388,0.0000728,0,7.767595852,21.88802015,2.817862897,4.881672787
ES0336,3.968821825,3.972319376,4.154092136,7.929461956,0.001688878,0,8.262851775,27.18155371,3.28960926,6.062286592
ES0337,3.803956835,3.806754596,3.899080735,3.256671429,0.003729437,0,10.47651411,28.56572321,2.726643893,6.370997134
ES0338,3.855615508,3.864608313,4.023481215,12.88145638,0.001702658,0.00000484,8.403769128,27.55039836,3.278338319,6.144549805
ES0339,4.039076554,4.040875475,4.182290626,13.22088432,0.000527494,0,7.963973745,24.97524412,3.136027932,5.570214607
ES0340,4.084332534,4.084832134,4.212030376,13.17437458,0.000407104,0,7.87437458,26.73761598,3.39552249,5.96327541
ES0341,4.015089437,4.025382232,4.332267413,10.04403591,0.000191756,0.0000137,8.112606806,25.59619023,3.15511288,5.708703868
ES0342,3.885091926,3.89058753,4.105415667,5.72662735,0.001591527,0,8.714242184,27.53848151,3.160169402,6.141891998
ES0343,4.02818309,4.033379972,4.172496502,2.938635588,0.001519148,0,8.942169474,36.25089396,4.053926071,8.085016431
ES0344,3.975319744,3.977118305,4.061250999,2.482860327,0.000127698,0,9.126952342,38.0962981,4.174043719,8.496595875
ES0345,4.037273908,4.038373139,4.109623264,7.395551682,0.003495883,0,8.525316964,27.4440189,3.219120066,6.120824055
ES0346,4.048960831,4.050059952,4.194144684,8.301333427,0.00020057,0.00000286,8.403769128,27.32247107,3.251216288,6.09371531
ES0347,4.037869704,4.043964828,4.168665068,8.465089798,0.000145663,0.0000039,8.765161099,34.31809498,3.915283997,7.653945365
ES0348,4.009393425,4.009893075,4.089037674,8.613070488,0.000339832,0.00000069,8.469856424,34.30617813,4.050384849,7.651287558
ES0349,4.129196643,4.130195843,4.188549161,10.43733597,0.000411271,0,8.253845979,27.26701053,3.303552138,6.081345977
ES0350,4.169664269,4.170263789,4.209132694,6.089783669,0.000833483,0,7.485396222,29.32557736,3.917705422,6.540466977
ES0351,4.167066347,4.180755396,4.225619504,10.07138824,0.002618925,0,8.858732892,38.26381416,4.319332644,8.533956889
ES0352,3.994703707,4.018487059,4.067053063,5.1792202,0.004962177,0.000137903,11.82283339,34.84422963,2.947197892,7.77128888
ES0353,4.07853717,4.089028777,4.122501998,16.5234623,0.00374924,0,8.521174611,29.23638704,3.431027807,6.52057491
ES0354,3.943745004,3.946942446,4.043465228,20.71613884,0.000310412,0,8.40578936,30.9298284,3.679586422,6.89826218
ES0355,3.886390887,3.89098721,3.908373301,21.54199028,0.000878108,0,8.016022075,39.630324,4.943889079,8.838728806
ES0356,3.541067146,3.551258993,3.641486811,21.40473747,0.571429849,0.556850731,14.36830537,94.28852002,6.562257524,21.02911543
ES0357,2.147981615,2.147981615,2.15627498,23.13321686,2.625597239,2.57628727,23.65469361,192.7653033,8.149135495,42.99233686
ES0358,3.239608313,3.248401279,3.298960831,22.67026901,0.664851964,0.579904437,19.70414617,153.3748983,7.783889591,34.20711704
ES0359,4.073341327,4.09432454,4.179156675,5.59849453,0.003984183,0.000012,8.391852283,24.51816928,2.921663591,5.468273463
ES0360,3.810351719,3.825339728,3.897282174,5.435226917,0.001239978,0.000121803,8.904788363,31.22414426,3.506444285,6.963903282
ES0361,3.987909672,3.997901679,4.120203837,5.784461975,0.000508363,0,9.78857108,61.26164752,6.258487273,13.66315069
ES0362,3.985213308,3.999300629,4.176241383,2.300454855,0.001041133,0.00000005,8.55530405,60.27339786,7.045149711,13.44274193
ES0363,3.820843325,3.845323741,3.879796163,3.747401953,0.004947162,0.00000672,11.1874551,75.57137411,6.755010271,16.85464094
ES0364,4.033876287,4.038672929,4.071050265,5.622386932,0.000490407,0.0000259,9.770497714,82.93003685,8.487800651,18.49583934
ES0365,3.78097522,3.789468425,3.805555556,7.235711098,0.001493455,0,10.0876871,84.23759782,8.35053635,18.78746392
ES0366,3.746003197,3.753197442,3.770383693,7.307130337,0.001954596,0.00034964,10.84995902,66.86485274,6.162682513,14.91283039
ES0367,3.911870504,3.922861711,3.946542766,3.707917452,0.007083233,0.000445234,12.85088068,85.27337998,6.635605924,19.01847383
ES0368,3.952138289,3.960031974,4.047761791,2.141425848,0.007359462,0.0000226,10.63023898,58.18290853,5.473339651,12.97650127
ES0369,2.994504946,3.008492357,3.03756619,1.546133995,0.071766376,0.030600999,27.62370698,245.0242751,8.870072191,54.64762587
ES0370,3.860211831,3.861310951,3.919564349,3.324435949,0.000123201,0.00000003,12.99440946,70.36719329,5.41518978,15.69395543
ES0371,3.388988809,3.391986411,3.471622702,3.562441826,0.001153377,0.001022032,15.23968902,101.2592983,6.644446495,22.58380418
ES0372,3.340327738,3.341526779,3.342925659,9.210566521,0.00528605,0.005101588,18.369429,117.8886768,6.417656032,26.29264508
ES0373,4.184852118,4.185351719,4.201338929,12.64478111,0.008145863,0.007665328,12.64687711,78.73372137,6.225546487,17.55993746
ES0374,3.684883605,3.687780997,3.942651614,12.38711071,0.000782875,0.000581976,13.92451987,87.3520612,6.273254808,19.48208094
ES0375,3.683353317,3.68735012,3.746502798,5.455428123,0.002839079,0.002384742,17.80841665,108.3752397,6.085619058,24.17086859
ES0376,3.573883505,3.58017784,3.58017784,3.119643688,0.004194106,0.002749715,15.48691799,97.90228655,6.321611995,21.83509174
ES0377,3.516341829,3.52003998,3.542128936,4.337945938,0.046810005,0.046423674,14.38822639,96.96990054,6.739531191,21.62714222
ES0378,3.78117506,3.783473221,3.825739408,4.64692831,0.007430545,0.002328177,14.93775465,84.14407283,5.632979975,18.7666051
ES0379,3.790546617,3.7951434,3.798640951,5.677915573,0.006377296,0.002472329,13.73477786,80.18066622,5.837783983,17.88264876
ES0380,3.485562993,3.489059846,3.524527925,1.761571288,0.078644715,0.075691335,18.09576111,131.3790442,7.260211017,29.30139411
ES0381,2.348014157,2.353257308,2.353257308,,,,24.65101893,238.0487974,9.656752855,53.09188901
ES0425,3.925596499,3.936044049,4.015388959,,,,13.83589802,47.62705835,3.442281685,10.62223596
ES0426,4.108256697,4.117353059,4.172830868,0.725259781,0.001116154,0,8.942169474,34.62856803,3.872501873,7.723189995
ES0427,4.014190067,4.022384331,4.077545718,2.353215933,0.001267423,0.000025,9.143011539,31.14386107,3.406302283,6.945997768
ES0428,4.120115919,4.121415009,4.14270011,4.429544926,0.002674538,0,9.57704361,38.18678813,3.987325283,8.516777815
ES0429,4.036071143,4.045363709,4.079436451,2.971263647,0.00113785,0.00000428,9.152017335,39.95974193,4.366222272,8.912198701
ES0430,4.090645613,4.093144114,4.192784329,4.615013599,0.000305996,0.00000957,8.657482504,33.11436298,3.824941369,7.385477697
ES0431,4.194644285,4.198840927,4.253097522,4.602016926,0.000289438,0.00000401,7.856304201,34.20222322,4.353474909,7.628102551
ES0432,4.142814311,4.145712572,4.205276834,7.372739315,0.000248571,0.000000959,7.850141617,30.7384389,3.91565406,6.855576688
ES0433,4.108024383,4.108623963,4.304087139,10.50950813,0.000211602,0.00000728,7.944604227,32.1568822,4.047638029,7.171931297
ES0434,3.961430855,3.962729816,4.151878497,10.38667297,0.0000334,0.00000002,8.775398199,41.75554915,4.758251216,9.312716574
ES0435,3.916258619,3.91825722,4.054062156,9.203736305,0.000465464,0.0000488,9.062018897,28.16964606,3.108539761,6.28266027
ES0436,3.954136691,3.957833733,4.168864908,8.554831505,0.001775639,0,8.293247321,28.96945768,3.493138038,6.461041805
ES0437,4.255521135,4.268611972,4.272809034,2.827158689,0.004817987,0,9.590269212,25.41058183,2.649621327,5.667307733
ES0438,4.227141001,4.233836315,4.315778955,6.172685146,0.003668172,0,8.236165822,18.25774536,2.216777292,4.07201465
ES0439,4.026381533,4.033476566,4.182272409,12.65056324,0.006439293,0.003889428,7.995922415,27.14255164,3.394549151,6.053587983
ES0440,3.93934246,3.943939243,4.112221445,12.88415718,0.024592074,0.017058659,8.034602665,25.42372348,3.164278874,5.670238706
ES0441,4.120503597,4.129996003,4.304656275,12.22202682,0.003042566,0,7.742530859,26.9836227,3.485116584,6.018142149
ES0442,4.068345324,4.074540368,4.142685851,10.14679623,0.018943176,0.000257004,8.808627341,34.55048644,3.922346253,7.705775502
ES0443,4.123601119,4.142386091,4.192246203,1.30469656,0.003290647,0,9.671184401,28.27171171,2.923293625,6.305423914
ES0444,4.134692246,4.137290168,4.197841727,2.610372782,0.001323052,0,8.938027122,36.24846942,4.055533613,8.084475688
ES0445,4.088637953,4.098531028,4.178674928,2.569145918,0.001596992,0,8.896114003,38.1902742,4.292916456,8.517555311
ES0446,4.090227818,4.096622702,4.252697842,6.850203991,0.000980835,0.000000639,7.825076624,27.02716639,3.453917155,6.027853675
ES0447,3.911970424,3.915367706,4.005295763,8.083585739,0.015367066,0,8.258709423,28.93491978,3.503564334,6.453338837
