lon;lat;species;year;n
4,59451;50,74337;Vanessa atalanta;2005;1,000000
4,59451;50,74337;Vanessa atalanta;2006;1,428571
4,59604;50,78832;Celastrina argiolus;2003;1,000000
4,59604;50,78832;Celastrina argiolus;2004;1,000000
4,59604;50,78832;Celastrina argiolus;2006;1,200000
4,59604;50,78832;Celastrina argiolus;2007;1,000000
4,59604;50,78832;Gonepteryx rhamni;2003;2,000000
4,59604;50,78832;Gonepteryx rhamni;2004;1,000000
4,59604;50,78832;Gonepteryx rhamni;2007;1,000000
4,59604;50,78832;Ochlodes sylvanus;2004;1,000000
4,59604;50,78832;Ochlodes sylvanus;2006;1,500000
4,59604;50,78832;Ochlodes sylvanus;2007;1,000000
4,59604;50,78832;Vanessa atalanta;2003;1,000000
4,59604;50,78832;Vanessa atalanta;2004;1,250000
4,59604;50,78832;Vanessa atalanta;2006;6,750000
4,59604;50,78832;Vanessa atalanta;2007;1,142857
4,59604;50,78832;Vanessa atalanta;2008;1,000000
4,59758;50,83326;Celastrina argiolus;2003;1,000000
4,59758;50,83326;Celastrina argiolus;2006;1,000000
4,59758;50,83326;Celastrina argiolus;2007;2,000000
4,59758;50,83326;Gonepteryx rhamni;2006;1,000000
4,59758;50,83326;Gonepteryx rhamni;2008;1,000000
4,59758;50,83326;Vanessa atalanta;2003;1,000000
4,59758;50,83326;Vanessa atalanta;2004;5,600000
4,59758;50,83326;Vanessa atalanta;2005;26,750000
4,59758;50,83326;Vanessa atalanta;2006;4,636364
4,59758;50,83326;Vanessa atalanta;2007;53,500000
4,59911;50,87821;Ochlodes sylvanus;2007;1,000000
4,59911;50,87821;Vanessa atalanta;2003;1,000000
4,59911;50,87821;Vanessa atalanta;2006;1,000000
4,59911;50,87821;Vanessa atalanta;2007;1,000000
4,60065;50,92315;Celastrina argiolus;2007;1,000000
4,60065;50,92315;Gonepteryx rhamni;2004;1,000000
4,60065;50,92315;Vanessa atalanta;2006;1,000000
4,60375;51,01304;Celastrina argiolus;2004;2,000000
4,60375;51,01304;Gonepteryx rhamni;2004;1,000000
4,60375;51,01304;Ochlodes sylvanus;2004;1,400000
4,60375;51,01304;Ochlodes sylvanus;2006;5,000000
4,60375;51,01304;Vanessa atalanta;2004;2,666667
4,60375;51,01304;Vanessa atalanta;2006;1,000000
4,66535;50,74238;Celastrina argiolus;2004;1,000000
4,66535;50,74238;Celastrina argiolus;2006;1,000000
4,66535;50,74238;Gonepteryx rhamni;2003;3,000000
4,66535;50,74238;Gonepteryx rhamni;2005;1,000000
4,66535;50,74238;Vanessa atalanta;2005;1,000000
4,66535;50,74238;Vanessa atalanta;2007;1,000000
4,66695;50,78732;Celastrina argiolus;2004;1,000000
4,66695;50,78732;Celastrina argiolus;2005;1,000000
4,66695;50,78732;Celastrina argiolus;2006;1,600000
4,66695;50,78732;Celastrina argiolus;2007;1,666667
4,66695;50,78732;Celastrina argiolus;2008;1,000000
4,66695;50,78732;Gonepteryx rhamni;2003;1,000000
4,66695;50,78732;Gonepteryx rhamni;2006;1,000000
4,66695;50,78732;Gonepteryx rhamni;2007;1,000000
4,66695;50,78732;Ochlodes sylvanus;2002;4,500000
4,66695;50,78732;Ochlodes sylvanus;2003;1,000000
4,66695;50,78732;Ochlodes sylvanus;2004;1,000000
4,66695;50,78732;Ochlodes sylvanus;2006;1,666667
4,66695;50,78732;Ochlodes sylvanus;2007;4,500000
4,66695;50,78732;Vanessa atalanta;2000;2,000000
4,66695;50,78732;Vanessa atalanta;2002;1,333333
4,66695;50,78732;Vanessa atalanta;2003;1,000000
4,66695;50,78732;Vanessa atalanta;2004;1,000000
4,66695;50,78732;Vanessa atalanta;2006;2,571429
4,66695;50,78732;Vanessa atalanta;2007;1,416667
4,66695;50,78732;Vanessa atalanta;2008;1,000000
4,66855;50,83227;Celastrina argiolus;2002;1,000000
4,66855;50,83227;Celastrina argiolus;2003;1,000000
4,66855;50,83227;Celastrina argiolus;2004;1,000000
4,66855;50,83227;Celastrina argiolus;2006;3,000000
4,66855;50,83227;Celastrina argiolus;2007;1,000000
4,66855;50,83227;Celastrina argiolus;2008;1,333333
4,66855;50,83227;Gonepteryx rhamni;2000;1,000000
4,66855;50,83227;Gonepteryx rhamni;2004;1,000000
4,66855;50,83227;Gonepteryx rhamni;2005;1,250000
4,66855;50,83227;Gonepteryx rhamni;2007;1,000000
4,66855;50,83227;Gonepteryx rhamni;2008;1,000000
4,66855;50,83227;Ochlodes sylvanus;2006;1,500000
4,66855;50,83227;Ochlodes sylvanus;2007;1,000000
4,66855;50,83227;Ochlodes sylvanus;2008;1,000000
4,66855;50,83227;Vanessa atalanta;2001;1,000000
4,66855;50,83227;Vanessa atalanta;2002;1,000000
4,66855;50,83227;Vanessa atalanta;2003;2,333333
4,66855;50,83227;Vanessa atalanta;2004;1,000000
4,66855;50,83227;Vanessa atalanta;2005;1,000000
4,66855;50,83227;Vanessa atalanta;2006;2,625000
4,66855;50,83227;Vanessa atalanta;2007;1,463415
4,66855;50,83227;Vanessa atalanta;2008;1,500000
4,67015;50,87721;Celastrina argiolus;2001;1,000000
4,67015;50,87721;Celastrina argiolus;2002;2,000000
4,67015;50,87721;Celastrina argiolus;2003;1,000000
4,67015;50,87721;Celastrina argiolus;2005;1,750000
4,67015;50,87721;Celastrina argiolus;2006;1,500000
4,67015;50,87721;Celastrina argiolus;2007;1,375000
4,67015;50,87721;Celastrina argiolus;2008;1,125000
4,67015;50,87721;Gonepteryx rhamni;2000;1,000000
4,67015;50,87721;Gonepteryx rhamni;2004;1,000000
4,67015;50,87721;Gonepteryx rhamni;2005;1,000000
4,67015;50,87721;Gonepteryx rhamni;2007;1,000000
4,67015;50,87721;Gonepteryx rhamni;2008;1,000000
4,67015;50,87721;Ochlodes sylvanus;2007;1,500000
4,67015;50,87721;Ochlodes sylvanus;2008;1,000000
4,67015;50,87721;Vanessa atalanta;2002;1,000000
4,67015;50,87721;Vanessa atalanta;2003;1,000000
4,67015;50,87721;Vanessa atalanta;2005;3,166667
4,67015;50,87721;Vanessa atalanta;2006;8,066667
4,67015;50,87721;Vanessa atalanta;2007;1,310345
4,67015;50,87721;Vanessa atalanta;2008;1,000000
4,67015;50,87721;Vanessa atalanta;2009;2,000000
4,67176;50,92216;Celastrina argiolus;2007;1,000000
4,67176;50,92216;Gonepteryx rhamni;2004;2,000000
4,67176;50,92216;Ochlodes sylvanus;2007;1,000000
4,67176;50,92216;Vanessa atalanta;2004;1,000000
4,67176;50,92216;Vanessa atalanta;2005;1,000000
4,67176;50,92216;Vanessa atalanta;2006;1,000000
4,67176;50,92216;Vanessa atalanta;2007;1,250000
4,67338;50,96710;Celastrina argiolus;2006;1,000000
4,67338;50,96710;Gonepteryx rhamni;2002;1,000000
4,67338;50,96710;Vanessa atalanta;2007;2,000000
4,67499;51,01204;Celastrina argiolus;2004;2,000000
4,67499;51,01204;Gonepteryx rhamni;2007;1,000000
4,67499;51,01204;Ochlodes sylvanus;2004;1,000000
4,67499;51,01204;Vanessa atalanta;2004;1,000000
4,73785;50,78629;Celastrina argiolus;2001;1,000000
4,73785;50,78629;Celastrina argiolus;2002;1,000000
4,73785;50,78629;Celastrina argiolus;2004;2,000000
4,73785;50,78629;Celastrina argiolus;2006;1,000000
4,73785;50,78629;Celastrina argiolus;2007;3,500000
4,73785;50,78629;Gonepteryx rhamni;2004;1,000000
4,73785;50,78629;Ochlodes sylvanus;2001;1,000000
4,73785;50,78629;Ochlodes sylvanus;2002;1,000000
4,73785;50,78629;Ochlodes sylvanus;2004;1,666667
4,73785;50,78629;Ochlodes sylvanus;2007;2,750000
4,73785;50,78629;Vanessa atalanta;2001;1,000000
4,73785;50,78629;Vanessa atalanta;2002;1,500000
4,73785;50,78629;Vanessa atalanta;2004;1,000000
4,73785;50,78629;Vanessa atalanta;2006;2,111111
4,73785;50,78629;Vanessa atalanta;2007;1,666667
4,73785;50,78629;Vanessa atalanta;2008;1,000000
4,73952;50,83123;Gonepteryx rhamni;2007;1,000000
4,73952;50,83123;Ochlodes sylvanus;2000;1,000000
4,73952;50,83123;Ochlodes sylvanus;2005;1,000000
4,73952;50,83123;Vanessa atalanta;2005;3,000000
4,73952;50,83123;Vanessa atalanta;2006;5,400000
4,73952;50,83123;Vanessa atalanta;2007;1,000000
4,74119;50,87618;Celastrina argiolus;2000;1,000000
4,74119;50,87618;Celastrina argiolus;2004;1,000000
4,74119;50,87618;Celastrina argiolus;2005;1,000000
4,74119;50,87618;Celastrina argiolus;2006;1,333333
4,74119;50,87618;Celastrina argiolus;2007;1,058252
4,74119;50,87618;Celastrina argiolus;2008;1,014085
4,74119;50,87618;Gonepteryx rhamni;2000;1,454545
4,74119;50,87618;Gonepteryx rhamni;2004;2,333333
4,74119;50,87618;Gonepteryx rhamni;2006;1,000000
4,74119;50,87618;Gonepteryx rhamni;2007;1,000000
4,74119;50,87618;Ochlodes sylvanus;2004;1,000000
4,74119;50,87618;Ochlodes sylvanus;2006;1,000000
4,74119;50,87618;Ochlodes sylvanus;2007;1,000000
4,74119;50,87618;Ochlodes sylvanus;2008;1,000000
4,74119;50,87618;Vanessa atalanta;2000;1,071429
4,74119;50,87618;Vanessa atalanta;2004;2,000000
4,74119;50,87618;Vanessa atalanta;2006;1,444444
4,74119;50,87618;Vanessa atalanta;2007;1,081818
4,74119;50,87618;Vanessa atalanta;2008;1,000000
4,74119;50,87618;Vanessa atalanta;2009;1,000000
4,74287;50,92112;Celastrina argiolus;2004;4,000000
4,74287;50,92112;Celastrina argiolus;2005;1,000000
4,74287;50,92112;Celastrina argiolus;2006;1,666667
4,74287;50,92112;Celastrina argiolus;2007;5,090909
4,74287;50,92112;Celastrina argiolus;2008;1,000000
4,74287;50,92112;Gonepteryx rhamni;2004;3,777778
4,74287;50,92112;Gonepteryx rhamni;2005;1,000000
4,74287;50,92112;Gonepteryx rhamni;2006;1,000000
4,74287;50,92112;Ochlodes sylvanus;2004;1,400000
4,74287;50,92112;Ochlodes sylvanus;2007;6,333333
4,74287;50,92112;Vanessa atalanta;2003;2,000000
4,74287;50,92112;Vanessa atalanta;2004;2,882353
4,74287;50,92112;Vanessa atalanta;2005;2,000000
4,74287;50,92112;Vanessa atalanta;2006;1,333333
4,74287;50,92112;Vanessa atalanta;2007;1,333333
4,74455;50,96606;Celastrina argiolus;2004;1,000000
4,74455;50,96606;Celastrina argiolus;2007;1,000000
4,74455;50,96606;Gonepteryx rhamni;2004;1,000000
4,74455;50,96606;Gonepteryx rhamni;2007;1,000000
4,74455;50,96606;Ochlodes sylvanus;2004;1,000000
4,74455;50,96606;Vanessa atalanta;2004;1,200000
4,74455;50,96606;Vanessa atalanta;2007;1,000000
4,74623;51,01100;Gonepteryx rhamni;2006;1,000000
4,74623;51,01100;Ochlodes sylvanus;2008;1,000000
4,74623;51,01100;Vanessa atalanta;2008;1,000000
4,80874;50,78521;Celastrina argiolus;2007;1,000000
4,80874;50,78521;Vanessa atalanta;2001;1,000000
4,80874;50,78521;Vanessa atalanta;2007;1,285714
4,81048;50,83015;Celastrina argiolus;2007;3,000000
4,81048;50,83015;Vanessa atalanta;2007;1,571429
4,81222;50,87509;Celastrina argiolus;2003;1,000000
4,81222;50,87509;Celastrina argiolus;2007;1,000000
4,81222;50,87509;Vanessa atalanta;2003;2,000000
4,81222;50,87509;Vanessa atalanta;2007;2,000000
4,81572;50,96497;Celastrina argiolus;2004;20,000000
4,81572;50,96497;Celastrina argiolus;2007;1,666667
4,81572;50,96497;Gonepteryx rhamni;2005;1,000000
4,81572;50,96497;Ochlodes sylvanus;2004;1,000000
4,81572;50,96497;Vanessa atalanta;2004;1,000000
4,81572;50,96497;Vanessa atalanta;2006;1,000000
4,81572;50,96497;Vanessa atalanta;2007;1,571429
4,81747;51,00991;Ochlodes sylvanus;2004;1,000000
4,81747;51,00991;Vanessa atalanta;2004;2,000000
4,87963;50,78409;Celastrina argiolus;2001;1,000000
4,87963;50,78409;Celastrina argiolus;2007;2,000000
4,87963;50,78409;Ochlodes sylvanus;2007;1,000000
4,87963;50,78409;Vanessa atalanta;2000;1,000000
4,87963;50,78409;Vanessa atalanta;2001;4,000000
4,87963;50,78409;Vanessa atalanta;2007;3,000000
4,88144;50,82903;Gonepteryx rhamni;2007;1,000000
4,88144;50,82903;Vanessa atalanta;2006;1,000000
4,88144;50,82903;Vanessa atalanta;2007;1,000000
4,88144;50,82903;Vanessa atalanta;2008;1,000000
4,88325;50,87397;Vanessa atalanta;2007;1,000000
4,88506;50,91891;Celastrina argiolus;2005;1,363636
4,88506;50,91891;Celastrina argiolus;2006;1,400000
4,88506;50,91891;Celastrina argiolus;2007;1,194444
4,88506;50,91891;Celastrina argiolus;2008;1,117647
4,88506;50,91891;Gonepteryx rhamni;2000;1,333333
4,88506;50,91891;Gonepteryx rhamni;2001;1,000000
4,88506;50,91891;Gonepteryx rhamni;2002;1,000000
4,88506;50,91891;Gonepteryx rhamni;2003;1,000000
4,88506;50,91891;Gonepteryx rhamni;2004;1,235294
4,88506;50,91891;Gonepteryx rhamni;2005;1,000000
4,88506;50,91891;Gonepteryx rhamni;2006;1,000000
4,88506;50,91891;Gonepteryx rhamni;2007;1,000000
4,88506;50,91891;Gonepteryx rhamni;2008;1,000000
4,88506;50,91891;Ochlodes sylvanus;2006;2,750000
4,88506;50,91891;Ochlodes sylvanus;2007;5,800000
4,88506;50,91891;Ochlodes sylvanus;2008;1,090909
4,88506;50,91891;Vanessa atalanta;2003;1,000000
4,88506;50,91891;Vanessa atalanta;2004;1,000000
4,88506;50,91891;Vanessa atalanta;2005;1,258065
4,88506;50,91891;Vanessa atalanta;2006;1,400000
4,88506;50,91891;Vanessa atalanta;2007;1,414634
4,88506;50,91891;Vanessa atalanta;2008;1,500000
4,88688;50,96385;Celastrina argiolus;2002;1,500000
4,88688;50,96385;Celastrina argiolus;2004;1,000000
4,88688;50,96385;Celastrina argiolus;2005;2,000000
4,88688;50,96385;Celastrina argiolus;2007;1,666667
4,88688;50,96385;Celastrina argiolus;2008;1,000000
4,88688;50,96385;Gonepteryx rhamni;2003;1,000000
4,88688;50,96385;Vanessa atalanta;2003;1,000000
4,88688;50,96385;Vanessa atalanta;2005;1,000000
4,88871;51,00878;Gonepteryx rhamni;2007;1,000000
4,88871;51,00878;Vanessa atalanta;2004;1,000000
4,88871;51,00878;Vanessa atalanta;2005;4,000000
4,88871;51,00878;Vanessa atalanta;2006;1,500000
4,95052;50,78293;Gonepteryx rhamni;2007;1,000000
4,95239;50,82786;Celastrina argiolus;2007;1,200000
4,95239;50,82786;Vanessa atalanta;2000;4,000000
4,95239;50,82786;Vanessa atalanta;2006;1,000000
4,95239;50,82786;Vanessa atalanta;2007;15,625000
4,95427;50,87280;Celastrina argiolus;2000;1,000000
4,95427;50,87280;Vanessa atalanta;2000;1,250000
4,95427;50,87280;Vanessa atalanta;2001;1,000000
4,95427;50,87280;Vanessa atalanta;2007;1,000000
4,95804;50,96267;Gonepteryx rhamni;2008;1,000000
4,95993;51,00761;Ochlodes sylvanus;2004;1,000000
4,95993;51,00761;Vanessa atalanta;2005;1,000000
4,95993;51,00761;Vanessa atalanta;2006;2,000000
4,95993;51,00761;Vanessa atalanta;2007;1,000000
5,02140;50,78172;Vanessa atalanta;2007;1,000000
5,02334;50,82665;Celastrina argiolus;2007;1,500000
5,02334;50,82665;Vanessa atalanta;2007;6,000000
5,02334;50,82665;Vanessa atalanta;2009;1,000000
5,02529;50,87159;Vanessa atalanta;2000;1,000000
5,02529;50,87159;Vanessa atalanta;2007;1,000000
5,02529;50,87159;Vanessa atalanta;2008;1,000000
5,02724;50,91653;Vanessa atalanta;2007;1,000000
5,02920;50,96146;Celastrina argiolus;2000;1,000000
5,03116;51,00639;Celastrina argiolus;2001;1,000000
5,03116;51,00639;Celastrina argiolus;2002;1,333333
5,03116;51,00639;Celastrina argiolus;2005;1,000000
5,03116;51,00639;Gonepteryx rhamni;2002;1,000000
5,03116;51,00639;Gonepteryx rhamni;2004;2,000000
5,03116;51,00639;Gonepteryx rhamni;2005;1,000000
5,03116;51,00639;Gonepteryx rhamni;2006;1,000000
5,03116;51,00639;Ochlodes sylvanus;2001;2,000000
5,03116;51,00639;Ochlodes sylvanus;2002;1,000000
5,03116;51,00639;Ochlodes sylvanus;2006;1,000000
5,03116;51,00639;Ochlodes sylvanus;2007;3,000000
5,03116;51,00639;Ochlodes sylvanus;2008;1,000000
5,03116;51,00639;Vanessa atalanta;2001;1,272727
5,03116;51,00639;Vanessa atalanta;2002;1,000000
5,03116;51,00639;Vanessa atalanta;2006;1,000000
5,03116;51,00639;Vanessa atalanta;2007;1,000000
5,03116;51,00639;Vanessa atalanta;2008;1,000000
5,09028;50,73553;Vanessa atalanta;2007;1,000000
5,09228;50,78047;Celastrina argiolus;2007;1,000000
5,09228;50,78047;Vanessa atalanta;2009;1,000000
5,09429;50,82540;Celastrina argiolus;2006;1,000000
5,09429;50,82540;Ochlodes sylvanus;2008;1,000000
5,09429;50,82540;Vanessa atalanta;2006;2,333333
5,09429;50,82540;Vanessa atalanta;2007;1,666667
5,09429;50,82540;Vanessa atalanta;2008;8,000000
5,09630;50,87034;Celastrina argiolus;2007;1,000000
5,09630;50,87034;Vanessa atalanta;2007;1,400000
5,10238;51,00513;Celastrina argiolus;2001;1,000000
5,10238;51,00513;Celastrina argiolus;2006;1,000000
5,10238;51,00513;Gonepteryx rhamni;2006;1,000000
5,10238;51,00513;Gonepteryx rhamni;2007;1,000000
5,10238;51,00513;Ochlodes sylvanus;2001;1,500000
5,10238;51,00513;Ochlodes sylvanus;2008;3,000000
5,10238;51,00513;Vanessa atalanta;2001;1,100000
5,10238;51,00513;Vanessa atalanta;2002;3,000000
5,10238;51,00513;Vanessa atalanta;2007;1,000000
5,10238;51,00513;Vanessa atalanta;2008;1,000000
5,10441;51,05007;Celastrina argiolus;2001;1,333333
5,10441;51,05007;Celastrina argiolus;2002;1,000000
5,10441;51,05007;Celastrina argiolus;2006;1,000000
5,10441;51,05007;Celastrina argiolus;2007;1,000000
5,10441;51,05007;Ochlodes sylvanus;2001;1,800000
5,10441;51,05007;Ochlodes sylvanus;2002;2,500000
5,10441;51,05007;Ochlodes sylvanus;2007;1,000000
5,10441;51,05007;Ochlodes sylvanus;2008;2,000000
5,10441;51,05007;Vanessa atalanta;2001;1,181818
5,10441;51,05007;Vanessa atalanta;2002;1,400000
5,10441;51,05007;Vanessa atalanta;2005;1,000000
5,10441;51,05007;Vanessa atalanta;2006;1,000000
5,10441;51,05007;Vanessa atalanta;2008;1,000000
5,16523;50,82411;Celastrina argiolus;2005;1,000000
5,16523;50,82411;Celastrina argiolus;2006;1,000000
5,16523;50,82411;Celastrina argiolus;2007;1,000000
5,16523;50,82411;Celastrina argiolus;2008;1,000000
5,16523;50,82411;Gonepteryx rhamni;2007;1,000000
5,16523;50,82411;Ochlodes sylvanus;2006;1,000000
5,16523;50,82411;Ochlodes sylvanus;2008;1,000000
5,16523;50,82411;Vanessa atalanta;2005;1,500000
5,16523;50,82411;Vanessa atalanta;2006;1,000000
5,16523;50,82411;Vanessa atalanta;2007;3,714286
5,16523;50,82411;Vanessa atalanta;2008;1,000000
5,16523;50,82411;Vanessa atalanta;2009;2,000000
5,16731;50,86904;Ochlodes sylvanus;2006;2,000000
5,16731;50,86904;Ochlodes sylvanus;2008;1,000000
5,16731;50,86904;Vanessa atalanta;2005;1,000000
5,03116;51,00639;Gonepteryx rhamni;2007;1,000000
5,10035;50,96020;Celastrina argiolus;2004;1,000000
5,10035;50,96020;Vanessa atalanta;2005;3,000000
5,10238;51,00513;Celastrina argiolus;2000;2,500000
5,10238;51,00513;Gonepteryx rhamni;2000;1,666667
5,10238;51,00513;Gonepteryx rhamni;2001;1,000000
5,10238;51,00513;Ochlodes sylvanus;2000;2,000000
5,10238;51,00513;Ochlodes sylvanus;2001;1,000000
5,10238;51,00513;Ochlodes sylvanus;2008;1,000000
5,10238;51,00513;Vanessa atalanta;2000;1,571429
5,10238;51,00513;Vanessa atalanta;2001;2,250000
5,10238;51,00513;Vanessa atalanta;2005;1,000000
5,10441;51,05007;Celastrina argiolus;2004;1,000000
5,10645;51,09500;Ochlodes sylvanus;2007;1,250000
5,16731;50,86904;Gonepteryx rhamni;2004;1,000000
5,17149;50,95890;Celastrina argiolus;2007;1,000000
5,17149;50,95890;Ochlodes sylvanus;2007;1,000000
5,17149;50,95890;Vanessa atalanta;2007;1,000000
5,17359;51,00383;Celastrina argiolus;2000;1,705882
5,17359;51,00383;Celastrina argiolus;2001;1,000000
5,17359;51,00383;Gonepteryx rhamni;2000;1,666667
5,17359;51,00383;Gonepteryx rhamni;2001;1,000000
5,17359;51,00383;Ochlodes sylvanus;2000;1,500000
5,17359;51,00383;Vanessa atalanta;2000;1,923077
5,17359;51,00383;Vanessa atalanta;2001;1,555556
5,17359;51,00383;Vanessa atalanta;2007;2,333333
5,17569;51,04876;Vanessa atalanta;2007;1,000000
5,17780;51,09369;Ochlodes sylvanus;2007;1,000000
5,17780;51,09369;Vanessa atalanta;2007;1,000000
5,17991;51,13862;Celastrina argiolus;2004;1,000000
5,17991;51,13862;Gonepteryx rhamni;2004;1,000000
5,17991;51,13862;Ochlodes sylvanus;2004;1,000000
5,17991;51,13862;Vanessa atalanta;2004;1,000000
5,23402;50,77784;Vanessa atalanta;2007;3,000000
5,24263;50,95756;Celastrina argiolus;2005;1,000000
5,24263;50,95756;Celastrina argiolus;2008;1,000000
5,24263;50,95756;Vanessa atalanta;2008;1,000000
5,24480;51,00248;Celastrina argiolus;2008;2,000000
5,24480;51,00248;Vanessa atalanta;2003;1,000000
5,24480;51,00248;Vanessa atalanta;2005;1,000000
5,24480;51,00248;Vanessa atalanta;2008;1,000000
5,24697;51,04741;Vanessa atalanta;2010;4,625000
5,25133;51,13727;Celastrina argiolus;2009;1,000000
5,25571;51,22712;Gonepteryx rhamni;2008;2,000000
5,25571;51,22712;Vanessa atalanta;2007;2,000000
5,30488;50,77646;Vanessa atalanta;2007;1,000000
5,30709;50,82139;Celastrina argiolus;2006;1,000000
5,30709;50,82139;Celastrina argiolus;2007;1,000000
5,30709;50,82139;Vanessa atalanta;2007;1,000000
5,30709;50,82139;Vanessa atalanta;2008;1,000000
5,31153;50,91124;Celastrina argiolus;2007;1,000000
5,31153;50,91124;Vanessa atalanta;2006;1,000000
5,31376;50,95617;Celastrina argiolus;2006;1,000000
5,31376;50,95617;Celastrina argiolus;2008;1,500000
5,31376;50,95617;Gonepteryx rhamni;2007;1,000000
5,31376;50,95617;Ochlodes sylvanus;2006;1,000000
5,31376;50,95617;Ochlodes sylvanus;2008;17,000000
5,31376;50,95617;Vanessa atalanta;2006;1,000000
5,31376;50,95617;Vanessa atalanta;2007;1,000000
5,31600;51,00109;Celastrina argiolus;2004;5,000000
5,31600;51,00109;Celastrina argiolus;2005;1,000000
5,31600;51,00109;Gonepteryx rhamni;2005;1,000000
5,31600;51,00109;Gonepteryx rhamni;2007;1,000000
5,31600;51,00109;Ochlodes sylvanus;2004;5,000000
5,31600;51,00109;Ochlodes sylvanus;2005;1,000000
5,31600;51,00109;Ochlodes sylvanus;2008;2,000000
5,31600;51,00109;Vanessa atalanta;2005;1,333333
5,31600;51,00109;Vanessa atalanta;2007;1,000000
5,31600;51,00109;Vanessa atalanta;2008;1,000000
5,31824;51,04602;Celastrina argiolus;2005;1,000000
5,31824;51,04602;Ochlodes sylvanus;2005;1,000000
5,31824;51,04602;Ochlodes sylvanus;2006;1,250000
5,31824;51,04602;Vanessa atalanta;2005;1,000000
5,31824;51,04602;Vanessa atalanta;2006;1,000000
5,31824;51,04602;Vanessa atalanta;2008;1,000000
5,32049;51,09094;Celastrina argiolus;2000;3,000000
5,32049;51,09094;Celastrina argiolus;2004;1,000000
5,32049;51,09094;Celastrina argiolus;2008;1,000000
5,32049;51,09094;Gonepteryx rhamni;2000;1,000000
5,32049;51,09094;Gonepteryx rhamni;2001;1,000000
5,32049;51,09094;Gonepteryx rhamni;2004;1,000000
5,32049;51,09094;Ochlodes sylvanus;2000;6,333333
5,32049;51,09094;Ochlodes sylvanus;2001;9,000000
5,32049;51,09094;Ochlodes sylvanus;2004;1,000000
5,32049;51,09094;Vanessa atalanta;2000;1,000000
5,32049;51,09094;Vanessa atalanta;2004;1,000000
