gbifID	occurrenceID	species	speciesKey	eventDate	decimalLatitude	decimalLongitude	locality	municipality	coordinateUncertaintyInMeters
4928541763	Natuurpunt:Waarnemingen:325940876	Heracleum mantegazzianum	3034825	2024-08-27	50.92898	4.10795		Aalst	11
4928541650	Natuurpunt:Waarnemingen:325821247	Heracleum mantegazzianum	3034825	2024-08-26	51.16167	5.60924		Bree	3
4928541566	Natuurpunt:Waarnemingen:326624259	Heracleum mantegazzianum	3034825	2024-09-01	50.9174	3.25796		Ingelmunster	999
4928538216	Natuurpunt:Waarnemingen:325940874	Heracleum mantegazzianum	3034825	2024-08-27	50.92907	4.10795		Aalst	3
4928536050	Natuurpunt:Waarnemingen:326444157	Heracleum mantegazzianum	3034825	2024-08-31	50.86962	4.48682		Zaventem	4
4928535964	Natuurpunt:Waarnemingen:326328183	Heracleum mantegazzianum	3034825	2024-08-30	50.91276	3.15679		Roeselare	999
4928534218	Natuurpunt:Waarnemingen:326389194	Heracleum mantegazzianum	3034825	2024-08-31	50.98454	4.08474		Lebbeke	23
4928533466	Natuurpunt:Waarnemingen:326436082	Heracleum mantegazzianum	3034825	2024-08-31	51.22911	4.05641		Stekene	4
4928532040	Natuurpunt:Waarnemingen:325940870	Heracleum mantegazzianum	3034825	2024-08-27	50.92904	4.1078		Aalst	3
4928531977	Natuurpunt:Waarnemingen:325862372	Heracleum mantegazzianum	3034825	2024-06-14	50.97707	4.80638		Aarschot	999
4928529942	Natuurpunt:Waarnemingen:326486445	Heracleum mantegazzianum	3034825	2024-08-31	51.47146	4.53364		Essen	999
4928529478	Natuurpunt:Waarnemingen:325940869	Heracleum mantegazzianum	3034825	2024-08-27	50.92811	4.10744		Affligem	3
4926432774	732279:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-08-12	50.88701	5.3453		Hasselt	30
4926432635	731190:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-30	50.91985	3.23762		Ingelmunster	30
4926432617	730659:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-24	51.00732	4.96547		Scherpenheuvel-Zichem	30
4926432334	731178:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-30	50.91984	3.23644		Izegem	30
4925630293	Natuurpunt:Waarnemingen:319189716	Heracleum mantegazzianum	3034825	2024-07-16	50.92511	5.39027		Diepenbeek	12
4925630131	Natuurpunt:Waarnemingen:325628729	Heracleum mantegazzianum	3034825	2024-08-24	51.3904	4.90327		Merksplas	3
4925628240	Natuurpunt:Waarnemingen:325615308	Heracleum mantegazzianum	3034825	2024-08-24	50.89504	4.31271		Wemmel	4
4925627439	Natuurpunt:Waarnemingen:325706126	Heracleum mantegazzianum	3034825	2024-08-24	50.91565	4.32863		Grimbergen	3
4925626273	Natuurpunt:Waarnemingen:325499785	Heracleum mantegazzianum	3034825	2024-08-23	50.8252	4.51631		Tervuren	5
4925626006	Natuurpunt:Waarnemingen:325304825	Heracleum mantegazzianum	3034825	2024-08-21	51.02216	3.68226		Gent	3
4925625865	Natuurpunt:Waarnemingen:325141411	Heracleum mantegazzianum	3034825	2024-08-20	50.94807	4.63762		Haacht	24
4925625485	Natuurpunt:Waarnemingen:325615342	Heracleum mantegazzianum	3034825	2024-08-24	50.86967	4.48137		Zaventem	4
4925624639	Natuurpunt:Waarnemingen:325626961	Heracleum mantegazzianum	3034825	2024-08-24	50.87369	5.2055		Nieuwerkerken	4
4925623845	Natuurpunt:Waarnemingen:325709607	Heracleum mantegazzianum	3034825	2024-08-25	50.8872	5.34429		Hasselt	6
4925623424	Natuurpunt:Waarnemingen:325307748	Heracleum mantegazzianum	3034825	2024-08-21	50.89613	5.69091		Lanaken	2
4925623316	Natuurpunt:Waarnemingen:325175907	Heracleum mantegazzianum	3034825	2024-08-20	50.91867	4.4825		Steenokkerzeel	7
4925623228	Natuurpunt:Waarnemingen:325101278	Heracleum mantegazzianum	3034825	2024-08-19	50.83171	4.37732		Elsene / Ixelles	2
4925622153	Natuurpunt:Waarnemingen:324986637	Heracleum mantegazzianum	3034825	2024-08-02	51.10701	5.81996		Maaseik	3
4925621698	Natuurpunt:Waarnemingen:325384525	Heracleum mantegazzianum	3034825	2024-08-22	50.98333	3.31936		Tielt	5
4925621246	Natuurpunt:Waarnemingen:324968645	Heracleum mantegazzianum	3034825	2024-08-18	51.19778	5.14572		Mol	999
4925621064	Natuurpunt:Waarnemingen:325654227	Heracleum mantegazzianum	3034825	2024-08-24	50.91565	4.32863		Grimbergen	3
4925620827	Natuurpunt:Waarnemingen:325413206	Heracleum mantegazzianum	3034825	2024-08-22	50.98224	4.18999		Opwijk	29
4925620617	Natuurpunt:Waarnemingen:325202679	Heracleum mantegazzianum	3034825	2024-08-20	50.9017	5.69526		Lanaken	48
4925620438	Natuurpunt:Waarnemingen:325036502	Heracleum mantegazzianum	3034825	2024-08-19	50.98155	3.20287		Ardooie	4
4924813063	{5C4D6B8A-ED2C-4DEF-BB29-2463EF4EC982}	Heracleum mantegazzianum	3034825	2024-07-30T05:44:15Z	50.84268	3.59477		Oudenaarde	30
4924813007	{B749098A-10A9-45DD-99AB-809E8BE704EB}	Heracleum mantegazzianum	3034825	2024-07-25T10:46:15Z	51.17854	4.15119		Sint-Niklaas	30
4924812951	{140080A7-3AFC-4950-ADC5-EA334C4DAD11}	Heracleum mantegazzianum	3034825	2024-07-26T12:22Z	51.06589	3.79895		Destelbergen	30
4924812873	{982EC88C-549B-48C4-B830-2C748568EB6C}	Heracleum mantegazzianum	3034825	2024-07-26T11:27:29Z	50.83526	3.69626		Horebeke	30
4924812821	{204DAD9F-C793-41A0-A7A5-9A7B2A50FD31}	Heracleum mantegazzianum	3034825	2024-07-30T09:38:57Z	51.1615	3.88036		Lochristi	30
4924812800	{A54E82A0-15CD-42F7-BCC2-8F42F65918B6}	Heracleum mantegazzianum	3034825	2024-07-30T08:53:17Z	51.20085	3.85487		Lochristi	30
4924812745	{AD2B3EAF-35DC-4F87-9647-E44F9EFE6AD6}	Heracleum mantegazzianum	3034825	2024-07-30T08:16:12Z	51.2014	3.90357		Lochristi	30
4924812687	{7705811A-CE22-43F7-A53B-9036E67139B1}	Heracleum mantegazzianum	3034825	2024-07-26T09:57:31Z	51.00823	3.80354		Destelbergen	30
4924812552	{E93C5081-64C9-4786-86D8-367079F7EFA0}	Heracleum mantegazzianum	3034825	2024-07-31T08:46:28Z	51.2403	4.26938		Beveren-Kruibeke-Zwijndrecht	30
4924812475	{E1B7FE97-FE23-4767-A75E-DD25E89517AC}	Heracleum mantegazzianum	3034825	2024-07-26T08:51:04Z	51.00979	3.79721		Destelbergen	30
4924812431	{BBDC32F1-5559-401E-9ADD-32B8C0F61229}	Heracleum mantegazzianum	3034825	2024-07-25T10:46:55Z	51.17991	4.14978		Sint-Niklaas	30
4923568316	Natuurpunt:Waarnemingen:324924119	Heracleum mantegazzianum	3034825	2024-08-18	50.86078	4.7377		Leuven	1
4923565281	Natuurpunt:Waarnemingen:324694664	Heracleum mantegazzianum	3034825	2024-08-17	51.31003	4.26558		Beveren	3
4923563150	Natuurpunt:Waarnemingen:324014829	Heracleum mantegazzianum	3034825	2024-08-13	51.1214	4.30665		Bornem	3
4923560961	Natuurpunt:Waarnemingen:324716134	Heracleum mantegazzianum	3034825	2024-08-17	51.20395	4.05001		Stekene	24
4923558776	Natuurpunt:Waarnemingen:322071257	Heracleum mantegazzianum	3034825	2024-07-31	50.92285	4.10853		Affligem	10
4923558182	Natuurpunt:Waarnemingen:324179327	Heracleum mantegazzianum	3034825	2024-08-14	50.88044	4.2752		Asse	999
4923557214	Natuurpunt:Waarnemingen:324013257	Heracleum mantegazzianum	3034825	2024-08-13	51.33325	4.91394		Turnhout	4
4923556841	Natuurpunt:Waarnemingen:324720459	Heracleum mantegazzianum	3034825	2024-08-17	50.99039	4.07322		Lebbeke	6
4923556831	Natuurpunt:Waarnemingen:324713303	Heracleum mantegazzianum	3034825	2024-08-17	51.02295	2.75937		Alveringem	5
4922063376	Natuurpunt:Waarnemingen:323452682	Heracleum mantegazzianum	3034825	2024-08-09	50.97975	5.06704		Diest	73
4922063024	Natuurpunt:Waarnemingen:323143793	Heracleum mantegazzianum	3034825	2024-08-06	51.03277	3.92462		Laarne	3
4922062559	Natuurpunt:Waarnemingen:323513601	Heracleum mantegazzianum	3034825	2024-08-09	50.86836	4.47285		Zaventem	96
4922060725	Natuurpunt:Waarnemingen:323513592	Heracleum mantegazzianum	3034825	2024-08-09	50.86955	4.4739		Zaventem	6
4922059152	Natuurpunt:Waarnemingen:322880848	Heracleum mantegazzianum	3034825	2024-08-05	51.31145	4.26586		Beveren	9
4922059084	Natuurpunt:Waarnemingen:323780739	Heracleum mantegazzianum	3034825	2024-08-10	50.96515	4.77047		Rotselaar	76
4922056718	Natuurpunt:Waarnemingen:323159783	Heracleum mantegazzianum	3034825	2024-08-07	50.92703	5.70559		Lanaken	5
4922056479	Natuurpunt:Waarnemingen:322867571	Heracleum mantegazzianum	3034825	2024-08-05	50.87771	4.46145		Zaventem	3
4922055321	Natuurpunt:Waarnemingen:323368680	Heracleum mantegazzianum	3034825	2024-08-08	51.22084	3.26294		Brugge	30
4922053991	Natuurpunt:Waarnemingen:322886162	Heracleum mantegazzianum	3034825	2024-08-05	50.97171	5.48913		Genk	3
4922053941	Natuurpunt:Waarnemingen:323799824	Heracleum mantegazzianum	3034825	2024-04-28	50.88403	4.15399		Ternat	8
4922053742	Natuurpunt:Waarnemingen:323513604	Heracleum mantegazzianum	3034825	2024-08-09	50.86913	4.46745		Zaventem	24
4922053741	Natuurpunt:Waarnemingen:323513596	Heracleum mantegazzianum	3034825	2024-08-09	50.86958	4.474		Zaventem	35
4922053656	Natuurpunt:Waarnemingen:323378029	Heracleum mantegazzianum	3034825	2024-08-07	50.8166	4.68748		Oud-Heverlee	5
4922053144	Natuurpunt:Waarnemingen:304714668	Heracleum mantegazzianum	3034825	2024-04-12	51.02535	5.29395		Heusden-Zolder	999
4922053119	Natuurpunt:Waarnemingen:323770761	Heracleum mantegazzianum	3034825	2024-08-11	50.92878	4.76034		Holsbeek	18
4922052944	Natuurpunt:Waarnemingen:323513586	Heracleum mantegazzianum	3034825	2024-08-09	50.86936	4.47287		Zaventem	16
4922052939	Natuurpunt:Waarnemingen:323483201	Heracleum mantegazzianum	3034825	2024-08-08	51.04491	3.71648		Gent	7
4922052464	Natuurpunt:Waarnemingen:322992685	Heracleum mantegazzianum	3034825	2024-08-06	50.7706	4.3526300000000004		Linkebeek	900
4921416309	16-7247	Heracleum mantegazzianum	3034825	2024-08-12	50.327758	5.902794	Vielsalm	Vielsalm	100
4920992837	{0992B49E-3816-401A-A2D8-C98F110102AE}	Heracleum mantegazzianum	3034825	2024-07-23T08:11:13Z	51.18769	3.97268		Lokeren	30
4920992664	{793F086F-DE42-4D2E-AF40-B4AFC8D53B3C}	Heracleum mantegazzianum	3034825	2024-07-25T09:57:03Z	51.14305	4.06287		Sint-Niklaas	30
4920992647	{33F76F10-959E-4D79-8113-9300FE1A9E38}	Heracleum mantegazzianum	3034825	2024-07-19T09:37:38Z	50.83526	3.69626		Horebeke	30
4920992493	{5EADCB54-7B3F-469E-A4AD-A1AA903ED2F8}	Heracleum mantegazzianum	3034825	2024-07-25T09:44:25Z	51.15072	4.05649		Sint-Niklaas	30
4920992480	{6AC97C6A-5C93-48B0-8B6F-6CD4176D1015}	Heracleum mantegazzianum	3034825	2024-07-25T09:50:43Z	51.14274	4.06525		Sint-Niklaas	30
4920992411	{4F755989-3835-4941-BDD0-0F4A5E67C95E}	Heracleum mantegazzianum	3034825	2024-07-23T07:56:58Z	50.86756	3.62971		Oudenaarde	30
4920992387	{403132E4-3CD1-4753-8C77-36E60B2AC69E}	Heracleum mantegazzianum	3034825	2024-07-25T09:24:28Z	51.08266	3.66527		Gent	30
4920992347	{263AFC2C-7FE5-4FB1-8929-D95F636D91B1}	Heracleum mantegazzianum	3034825	2024-07-25T05:53:14Z	50.96348	4.04411		Aalst	30
4920326310	16-7246	Heracleum mantegazzianum	3034825	2024-06-25	50.694117	4.348241	dans le site Polypetide	Braine-l'Alleud	100
4919431836	https://www.inaturalist.org/observations/232005022	Heracleum mantegazzianum	3034825	2024-07-26T12:49	51.042349	3.799377			100
4919394113	https://www.inaturalist.org/observations/223697591	Heracleum mantegazzianum	3034825	2024-06-18T13:49:32	50.882755	4.290145			16
4912593983	Natuurpunt:Waarnemingen:322767350	Heracleum mantegazzianum	3034825	2024-08-04	50.92541	4.7594		Holsbeek	999
4912593478	Natuurpunt:Waarnemingen:321993459	Heracleum mantegazzianum	3034825	2024-07-30	50.89462	4.31151		Wemmel	8
4912593477	Natuurpunt:Waarnemingen:321992289	Heracleum mantegazzianum	3034825	2024-07-30	50.89507	4.31529		Wemmel	4
4912592851	Natuurpunt:Waarnemingen:322229121	Heracleum mantegazzianum	3034825	2024-07-31	51.37628	4.44849		Kalmthout	3
4912592847	Natuurpunt:Waarnemingen:322190539	Heracleum mantegazzianum	3034825	2024-07-29	50.77144	4.91683		Hoegaarden	3
4912592402	Natuurpunt:Waarnemingen:322730943	Heracleum mantegazzianum	3034825	2024-08-04	51.11796	4.30905		Bornem	3
4912592052	Natuurpunt:Waarnemingen:322126773	Heracleum mantegazzianum	3034825	2024-07-31	50.92748	3.42926		Zulte	3
4912591976	Natuurpunt:Waarnemingen:321993312	Heracleum mantegazzianum	3034825	2024-07-30	50.89664	4.31945		Wemmel	8
4912591722	Natuurpunt:Waarnemingen:322806290	Heracleum mantegazzianum	3034825	2024-08-02	51.01629	4.96602		Scherpenheuvel-Zichem	5
4912591230	Natuurpunt:Waarnemingen:322071917	Heracleum mantegazzianum	3034825	2024-07-31	50.92275	4.10852		Affligem	9
4912591229	Natuurpunt:Waarnemingen:322071421	Heracleum mantegazzianum	3034825	2024-07-31	50.9228	4.10853		Affligem	2
4912591191	Natuurpunt:Waarnemingen:321992286	Heracleum mantegazzianum	3034825	2024-07-30	50.95469	4.60403		Kampenhout	9
4912591190	Natuurpunt:Waarnemingen:321992268	Heracleum mantegazzianum	3034825	2024-07-30	50.91533	4.70486		Leuven	3
4912590853	Natuurpunt:Waarnemingen:322712644	Heracleum mantegazzianum	3034825	2024-08-04	50.83458	4.83612		Boutersem	3
4912590738	Natuurpunt:Waarnemingen:322540753	Heracleum mantegazzianum	3034825	2024-08-02	50.89874	4.32062		Wemmel	3
4912590664	Natuurpunt:Waarnemingen:322425553	Heracleum mantegazzianum	3034825	2024-08-02	50.93431	4.67203		Herent	3
4912590662	Natuurpunt:Waarnemingen:322425472	Heracleum mantegazzianum	3034825	2024-08-02	50.89824	4.32084		Wemmel	8
4912590072	Natuurpunt:Waarnemingen:322725360	Heracleum mantegazzianum	3034825	2024-08-04	50.75125	5.3921		Heers	18
4912589683	Natuurpunt:Waarnemingen:322105458	Heracleum mantegazzianum	3034825	2024-07-31	51.2526	4.95457		Kasterlee	14
4912589015	Natuurpunt:Waarnemingen:322242626	Heracleum mantegazzianum	3034825	2024-07-31	51.37632	4.44857		Kalmthout	3
4912588658	Natuurpunt:Waarnemingen:321764998	Heracleum mantegazzianum	3034825	2024-07-27	51.31044	4.51904		Brasschaat	4
4912587482	Natuurpunt:Waarnemingen:322258186	Heracleum mantegazzianum	3034825	2024-08-01	50.85878	4.02327		Haaltert	4
4912587274	Natuurpunt:Waarnemingen:321923007	Heracleum mantegazzianum	3034825	2024-07-30	50.92467	4.10053		Affligem	5
4912586573	Natuurpunt:Waarnemingen:322073531	Heracleum mantegazzianum	3034825	2024-07-31	51.07285	4.20205		Bornem	3
4912586553	Natuurpunt:Waarnemingen:322020232	Heracleum mantegazzianum	3034825	2024-07-30	51.07834	5.13605		Ham	5
4911888809	{7BDC1EFA-C63F-4659-ABA2-C37484DAFD24}	Heracleum mantegazzianum	3034825	2024-07-10T10:56:48Z	51.1101	3.9088		Lokeren	30
4911888670	{76A880A2-3929-4A9C-A05C-B7B3031797C7}	Heracleum mantegazzianum	3034825	2024-07-10T11:22:13Z	51.15339	3.96107		Lokeren	30
4911888564	{58C92FB1-58CE-40B0-BBAC-E458CAA06DFD}	Heracleum mantegazzianum	3034825	2024-07-04T06:05:38Z	51.03559	3.68864		Gent	30
4911888453	{08403692-4166-4166-9683-170575670727}	Heracleum mantegazzianum	3034825	2024-07-10T13:00:38Z	51.14944	3.98634		Lokeren	30
4911888410	{20CB5AAD-0AE6-4921-8E62-18F85EA83264}	Heracleum mantegazzianum	3034825	2024-07-04T08:15Z	50.78851	3.89168		Geraardsbergen	30
4911888396	{7A3B72CA-A8FC-4CE1-887A-BA0E403CE90F}	Heracleum mantegazzianum	3034825	2024-07-15T07:02:53Z	51.31449	4.24868		Beveren-Kruibeke-Zwijndrecht	30
4911888386	{239E6009-6A9F-4934-813B-984DD85F48D7}	Heracleum mantegazzianum	3034825	2024-07-02T08:52:16Z	50.98876	3.72171		Merelbeke-Melle	30
4911888348	{BA67D765-760C-4801-94D7-A9BF1ED29776}	Heracleum mantegazzianum	3034825	2024-07-02T11:52:31Z	51.07975	3.66961		Gent	30
4911888336	{3F63A3D6-ADCC-4C71-A3AB-5014EA61D15F}	Heracleum mantegazzianum	3034825	2024-07-05T11:48:40Z	51.0548	3.68629		Gent	30
4911888273	{A8D6FDA2-FA20-429D-A507-3DC9926F21F8}	Heracleum mantegazzianum	3034825	2024-06-27T09:41:53Z	51.04139	3.67368		Gent	30
4911888247	{1C27182D-F52F-49CA-972C-E0D287FDA0BC}	Heracleum mantegazzianum	3034825	2024-06-24T09:48:13Z	50.81646	3.82534		Lierde	30
4911888217	{BEE33584-1571-4ACD-BDE0-BA7AE9FAC0AA}	Heracleum mantegazzianum	3034825	2024-07-01T12:37:32Z	51.0003	3.69023		Gent	30
4911888183	{A0307846-B033-4158-BBB3-96B71C85EBBA}	Heracleum mantegazzianum	3034825	2024-07-15T08:56:42Z	50.81646	3.82534		Lierde	30
4911888167	{86B00834-4F38-4288-958C-1E2628720DD5}	Heracleum mantegazzianum	3034825	2024-06-28T08:31:24Z	50.83526	3.69626		Horebeke	30
4911888097	{D866A253-BDC6-483E-9485-CB5B51257979}	Heracleum mantegazzianum	3034825	2024-07-02T08:53:37Z	51.09081	3.78951		Gent	30
4911887987	{C790A307-854F-4387-9EF0-E79FB4BE3B7A}	Heracleum mantegazzianum	3034825	2024-07-03T10:29:56Z	51.08653	3.66952		Gent	30
4911887973	{85C066F7-4F8F-4FBA-A1DE-3A4788FE0808}	Heracleum mantegazzianum	3034825	2024-07-08T08:40:45Z	51.05821	3.81426		Destelbergen	30
4911887962	{19DD52A7-C55A-4D7C-8425-021912B55CC2}	Heracleum mantegazzianum	3034825	2024-07-02T12:53:41Z	51.05317	3.67136		Gent	30
4911887839	{5113CC53-227F-4E79-AEF4-327C560F0530}	Heracleum mantegazzianum	3034825	2024-07-02T12:54:08Z	51.05337	3.66778		Gent	30
4911887826	{8A784A84-4293-44BF-87ED-17E3B1CE702C}	Heracleum mantegazzianum	3034825	2024-07-02T07:57:54Z	51.14774	3.83249		Gent	30
4911887670	{C8A8E15A-038D-4251-8DF6-9DEAD29B8B29}	Heracleum mantegazzianum	3034825	2024-07-08T12:06:22Z	51.17286	4.11631		Sint-Niklaas	30
4911887632	{A7BD9FDA-E348-4B60-849F-AD05FCA1E13B}	Heracleum mantegazzianum	3034825	2024-07-09T05:55:17Z	51.21722	3.7894		Assenede	30
4911887422	{EECF5FD2-A365-47E2-8EE8-1B3B5F9BEE4C}	Heracleum mantegazzianum	3034825	2024-07-03T05:55:08Z	50.91441	3.64781		Gavere	30
4911887353	{A79B7870-2FEA-4992-BD6C-82BC6A2C4145}	Heracleum mantegazzianum	3034825	2024-07-01T12:04:46Z	51.07798	3.65687		Lievegem	30
4911887302	{D0A81BF1-14C0-4A4E-941F-1F0CE3F97A81}	Heracleum mantegazzianum	3034825	2024-07-02T06:43:31Z	51.03599	3.7317		Gent	30
4911887198	{72E04193-AD30-4572-9D3D-D0DD7B1010C7}	Heracleum mantegazzianum	3034825	2024-06-25T09:13Z	50.90647	3.50452		Kruisem	30
4911887180	{A07C0760-FF75-4853-9D4A-D7C3AE2BB4D5}	Heracleum mantegazzianum	3034825	2024-07-02T07:05:43Z	51.15122	3.84638		Gent	30
4911887178	{74927EFE-9293-46F6-B553-B6C59156FC1C}	Heracleum mantegazzianum	3034825	2024-07-08T12:58:29Z	50.78566	3.62322		Maarkedal	30
4911887023	{A90C0079-0528-49A2-AB34-99CCCA041C3E}	Heracleum mantegazzianum	3034825	2024-07-03T09:09:05Z	51.16445	3.42688		Maldegem	30
4911886946	{320EAD58-297E-4DC1-B27D-5829354DB232}	Heracleum mantegazzianum	3034825	2024-06-27T06:06Z	51.12652	4.14493		Temse	30
4911886890	{38852F6F-474A-4B61-B7BF-1E523BD11046}	Heracleum mantegazzianum	3034825	2024-07-04T13:00:49Z	51.02231	3.74435		Gent	30
4911886843	{566AFFB7-8F8B-4E42-A459-DC66E31EE017}	Heracleum mantegazzianum	3034825	2024-06-25T09:13:50Z	50.91726	3.5373		Kruisem	30
4911886836	{BA11DF54-7930-432E-B01F-A83A48E8B25B}	Heracleum mantegazzianum	3034825	2024-07-02T12:47:28Z	50.8928	3.70825		Zwalm	30
4911886799	{A2CA164E-2474-4B55-B6D0-AF6F6086BCAF}	Heracleum mantegazzianum	3034825	2024-07-02T12:55:58Z	51.08653	3.66952		Gent	30
4911886785	{22CE35AE-4A92-40C6-A68E-3915E4524834}	Heracleum mantegazzianum	3034825	2024-07-16T12:09:17Z	51.06589	3.79895		Destelbergen	30
4911886690	{AE3B55B2-F970-41F5-8E38-501C1481DAB8}	Heracleum mantegazzianum	3034825	2024-06-24T08:43:09Z	51.0548	3.68629		Gent	30
4911886634	{C5C6A256-E30A-481A-AEDB-D325CB4DF793}	Heracleum mantegazzianum	3034825	2024-07-15T08:22:03Z	51.00313	3.70965		Gent	30
4911886622	{8154D933-BD0F-4D78-9F0D-454B50411A18}	Heracleum mantegazzianum	3034825	2024-07-02T13:03:19Z	51.07448	3.71859		Gent	30
4911886541	{36EAEBA5-05A0-479E-8BE4-E09A37605A2D}	Heracleum mantegazzianum	3034825	2024-07-09T13:15:45Z	51.03324	3.64281		Gent	30
4911886533	{D80230D2-CED8-4BA0-A2CF-4DCA21F9FCAD}	Heracleum mantegazzianum	3034825	2024-07-03T10:30:26Z	51.0548	3.68629		Gent	30
4911886420	{C6FFCCF7-B1C5-4D9C-A78A-0E4C2A5F4846}	Heracleum mantegazzianum	3034825	2024-07-02T08:55:16Z	50.97022	3.70153		Merelbeke-Melle	30
4911886394	{8B0FDBCC-A489-432F-A419-3BD06C8C642E}	Heracleum mantegazzianum	3034825	2024-07-02T08:50:33Z	50.98814	3.72077		Merelbeke-Melle	30
4911886347	{9949594A-860D-4624-BF74-EC873136FD79}	Heracleum mantegazzianum	3034825	2024-07-02T08:24:02Z	51.14539	3.81415		Gent	30
4911886318	{AB179CEA-FFC1-426E-871C-2954C832ACD1}	Heracleum mantegazzianum	3034825	2024-06-27T13:46:07Z	50.92193	3.57947		Kruisem	30
4911181623	Natuurpunt:Waarnemingen:321449796	Heracleum mantegazzianum	3034825	2024-07-27	51.04775	3.66875		Gent	3
4911181461	Natuurpunt:Waarnemingen:321240634	Heracleum mantegazzianum	3034825	2024-07-25	50.99465	4.37482		Kapelle-op-den-Bos	12
4911181414	Natuurpunt:Waarnemingen:321148349	Heracleum mantegazzianum	3034825	2024-07-25	50.98975	4.38194		Zemst	5
4911181262	Natuurpunt:Waarnemingen:320953872	Heracleum mantegazzianum	3034825	2024-07-24	50.88721	5.34417		Hasselt	4
4911180591	Natuurpunt:Waarnemingen:321148348	Heracleum mantegazzianum	3034825	2024-07-25	50.98977	4.38208		Zemst	5
4911180378	Natuurpunt:Waarnemingen:320789414	Heracleum mantegazzianum	3034825	2024-07-23	51.20466	3.23658		Brugge	4
4911176809	Natuurpunt:Waarnemingen:320997673	Heracleum mantegazzianum	3034825	2024-07-24	51.04005	3.77535		Gent	999
4911176671	Natuurpunt:Waarnemingen:320721759	Heracleum mantegazzianum	3034825	2024-07-22	50.89508	5.69036		Lanaken	999
4911176542	Natuurpunt:Waarnemingen:319799996	Heracleum mantegazzianum	3034825	2024-07-19	50.92524	5.38884		Diepenbeek	9
4911176327	Natuurpunt:Waarnemingen:321427903	Heracleum mantegazzianum	3034825	2024-07-27	50.88709	3.95027		Haaltert	5
4911175218	Natuurpunt:Waarnemingen:321296837	Heracleum mantegazzianum	3034825	2024-07-26	50.88701	5.34465		Hasselt	7
4911175157	Natuurpunt:Waarnemingen:321205134	Heracleum mantegazzianum	3034825	2024-07-25	51.19506	4.8071		Herentals	15
4911175044	Natuurpunt:Waarnemingen:321073032	Heracleum mantegazzianum	3034825	2024-07-23	51.27902	4.56955		Schilde	1
4911174668	Natuurpunt:Waarnemingen:321647773	Heracleum mantegazzianum	3034825	2024-07-28	51.01091	4.52193		Mechelen	10
4911174325	Natuurpunt:Waarnemingen:321187828	Heracleum mantegazzianum	3034825	2024-07-25	50.79906	3.71821		Brakel	4
4911173294	Natuurpunt:Waarnemingen:321148353	Heracleum mantegazzianum	3034825	2024-07-25	50.98975	4.38194		Zemst	1
4911172614	Natuurpunt:Waarnemingen:321436901	Heracleum mantegazzianum	3034825	2024-07-27	50.91513	4.37896		Vilvoorde	5
4911172466	Natuurpunt:Waarnemingen:321245723	Heracleum mantegazzianum	3034825	2024-07-25	50.93151	4.41373		Grimbergen	8
4911172404	Natuurpunt:Waarnemingen:321148352	Heracleum mantegazzianum	3034825	2024-07-25	50.98975	4.38194		Zemst	1
4911171194	Natuurpunt:Waarnemingen:320806293	Heracleum mantegazzianum	3034825	2024-07-23	50.8894	4.74314		Leuven	4
4911171021	Natuurpunt:Waarnemingen:320381349	Heracleum mantegazzianum	3034825	2024-07-22	50.82147	4.04959		Ninove	999
4911170785	Natuurpunt:Waarnemingen:321489416	Heracleum mantegazzianum	3034825	2024-07-27	51.28595	4.54571		Brecht	5
4911170723	Natuurpunt:Waarnemingen:321405823	Heracleum mantegazzianum	3034825	2024-07-27	51.04709	3.65043		Gent	2
4911169257	Natuurpunt:Waarnemingen:320815175	Heracleum mantegazzianum	3034825	2024-07-23	51.17744	4.48556		Boechout	5
4911168405	Natuurpunt:Waarnemingen:320806174	Heracleum mantegazzianum	3034825	2024-07-23	50.88934	4.74321		Leuven	4
4911167210	Natuurpunt:Waarnemingen:320383697	Heracleum mantegazzianum	3034825	2024-07-22	51.31582	5.07213		Arendonk	3
4911167147	Natuurpunt:Waarnemingen:321663528	Heracleum mantegazzianum	3034825	2024-07-24	50.93347	4.41357		Grimbergen	3
4911166716	Natuurpunt:Waarnemingen:321117029	Heracleum mantegazzianum	3034825	2024-07-25	50.95815	3.88822		Lede	999
4911159313	16-7245	Heracleum mantegazzianum	3034825	2024-07-30	50.679049	4.231434	Tubize	Tubize	100
4909673309	16-7244	Heracleum mantegazzianum	3034825	2024-07-22	50.380977	6.102237	parcelle 253C	Waimes	100
4909481408	729850:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-18	50.96851	3.69788		Nazareth-De Pinte	30
4909481407	729170:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-10	50.97262	4.86269		Aarschot	30
4909481365	729732:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-16	50.89014	5.02096		Kortenaken	30
4909481359	729564:9f0cdca8dac7fd79ab603b7469e8d884	Heracleum mantegazzianum	3034825	2024-07-16	50.89702	3.35257		Waregem	30
